Churn,Account_Age,Internet_Service,Data_Usage,Customer_Service_Calls,MonthlyCharge,Source
No,58.0,Yes,5714.0,0,207.4754,WGU Telecom Co.
No,70.0,Yes,6350.0,0,242.6143,WGU Telecom Co.
No,67.0,Yes,5943.0,1,174.9755,WGU Telecom Co.
No,66.0,Yes,5674.0,1,174.9919,WGU Telecom Co.
No,59.0,No,5451.0,0,177.6508,WGU Telecom Co.
No,72.0,Yes,6818.0,0,187.6094,WGU Telecom Co.
No,49.0,Yes,4108.0,1,134.9509,WGU Telecom Co.
No,61.0,Yes,5548.0,1,207.4811,WGU Telecom Co.
No,67.0,Yes,6513.0,1,225.1457,WGU Telecom Co.
No,55.0,Yes,5736.0,2,225.1457,WGU Telecom Co.
No,57.0,Yes,5210.0,3,217.4725,WGU Telecom Co.
No,69.0,Yes,6066.0,1,159.983,WGU Telecom Co.
No,66.0,Yes,5764.0,0,149.9778,WGU Telecom Co.
No,44.0,No,4136.0,1,169.9671,WGU Telecom Co.
No,60.0,Yes,5022.0,2,124.9781,WGU Telecom Co.
No,61.0,Yes,5152.0,2,149.9483,WGU Telecom Co.
No,56.0,Yes,5067.0,0,204.961,WGU Telecom Co.
No,71.0,Yes,6394.0,1,114.9509,WGU Telecom Co.
No,70.0,Yes,5739.0,1,124.9643,WGU Telecom Co.
No,63.0,No,5696.0,1,119.9897,WGU Telecom Co.
Yes,48.0,Yes,5006.0,2,237.6549,WGU Telecom Co.
Yes,67.0,Yes,6681.0,0,257.6513,WGU Telecom Co.
No,70.0,Yes,6528.0,0,144.9889,WGU Telecom Co.
No,53.0,Yes,4910.0,0,202.4433,WGU Telecom Co.
Yes,38.0,Yes,4140.0,1,220.1149,WGU Telecom Co.
No,54.0,Yes,4985.0,1,92.45514,WGU Telecom Co.
No,72.0,Yes,6274.0,2,204.9797,WGU Telecom Co.
No,71.0,Yes,6659.0,2,129.9598,WGU Telecom Co.
No,51.0,Yes,4173.0,3,112.4551,WGU Telecom Co.
No,72.0,No,6379.0,0,139.9792,WGU Telecom Co.
No,67.0,Yes,5718.0,3,137.4686,WGU Telecom Co.
No,70.0,Yes,6129.0,1,220.1185,WGU Telecom Co.
No,57.0,No,4847.0,1,114.9658,WGU Telecom Co.
No,61.0,Yes,6096.0,1,210.1051,WGU Telecom Co.
No,43.0,No,3992.0,2,149.9707,WGU Telecom Co.
No,60.0,Yes,5673.0,1,194.9663,WGU Telecom Co.
No,56.0,Yes,5014.0,1,172.4579,WGU Telecom Co.
No,43.0,Yes,4473.0,1,210.1051,WGU Telecom Co.
No,56.0,Yes,5135.0,1,92.45514,WGU Telecom Co.
Yes,56.0,Yes,5649.0,0,232.6378,WGU Telecom Co.
No,65.0,Yes,6310.0,1,242.6143,WGU Telecom Co.
No,42.0,Yes,3975.0,0,127.4601,WGU Telecom Co.
No,63.0,Yes,5943.0,0,159.9476,WGU Telecom Co.
No,60.0,Yes,5906.0,3,197.4725,WGU Telecom Co.
No,72.0,Yes,6346.0,0,194.9699,WGU Telecom Co.
No,64.0,No,5577.0,0,107.4806,WGU Telecom Co.
No,66.0,Yes,5709.0,1,169.9928,WGU Telecom Co.
No,69.0,Yes,6146.0,2,194.9768,WGU Telecom Co.
No,58.0,Yes,5498.0,0,245.132,WGU Telecom Co.
No,70.0,Yes,6202.0,0,127.4958,WGU Telecom Co.
No,72.0,Yes,6621.0,2,132.466,WGU Telecom Co.
No,70.0,Yes,5869.0,0,137.4686,WGU Telecom Co.
No,54.0,Yes,4818.0,0,217.484,WGU Telecom Co.
No,68.0,No,5889.0,2,104.9629,WGU Telecom Co.
No,70.0,Yes,5799.0,0,169.9928,WGU Telecom Co.
No,70.0,No,6250.0,0,182.49,WGU Telecom Co.
No,65.0,Yes,6207.0,0,139.965,WGU Telecom Co.
No,68.0,Yes,6376.0,2,177.4945,WGU Telecom Co.
No,68.0,Yes,5856.0,0,157.4836,WGU Telecom Co.
No,61.0,Yes,5525.0,2,240.1149,WGU Telecom Co.
No,47.0,Yes,4491.0,2,235.1591,WGU Telecom Co.
No,38.0,Yes,3385.0,0,192.4404,WGU Telecom Co.
No,71.0,Yes,6167.0,0,207.4974,WGU Telecom Co.
No,56.0,Yes,4834.0,1,195.0062,WGU Telecom Co.
No,66.0,Yes,6389.0,4,197.4725,WGU Telecom Co.
No,71.0,Yes,6127.0,2,182.447,WGU Telecom Co.
No,67.0,Yes,5786.0,1,194.9882,WGU Telecom Co.
No,70.0,Yes,6447.0,1,174.9699,WGU Telecom Co.
No,61.0,No,5083.0,0,102.4746,WGU Telecom Co.
No,65.0,Yes,6110.0,1,149.9447,WGU Telecom Co.
No,52.0,No,4462.0,0,104.9629,WGU Telecom Co.
No,62.0,Yes,5962.0,1,127.4421,WGU Telecom Co.
No,59.0,Yes,5802.0,0,139.9875,WGU Telecom Co.
No,65.0,Yes,5731.0,0,204.9496,WGU Telecom Co.
No,61.0,No,4945.0,2,112.4844,WGU Telecom Co.
No,71.0,Yes,6120.0,0,172.4579,WGU Telecom Co.
No,61.0,Yes,5448.0,2,94.97283,WGU Telecom Co.
No,61.0,Yes,5394.0,2,139.9568,WGU Telecom Co.
No,67.0,Yes,6203.0,0,152.4742,WGU Telecom Co.
No,53.0,Yes,4958.0,2,217.484,WGU Telecom Co.
No,67.0,Yes,5969.0,1,230.1051,WGU Telecom Co.
No,63.0,Yes,5340.0,0,159.9875,WGU Telecom Co.
No,60.0,Yes,5674.0,0,129.9598,WGU Telecom Co.
No,67.0,Yes,6237.0,0,117.4392,WGU Telecom Co.
No,64.0,Yes,5991.0,1,197.4725,WGU Telecom Co.
No,49.0,Yes,4827.0,1,162.4833,WGU Telecom Co.
No,67.0,Yes,5852.0,1,194.9699,WGU Telecom Co.
No,44.0,Yes,3772.0,2,159.9512,WGU Telecom Co.
No,71.0,Yes,6734.0,2,202.6362,WGU Telecom Co.
Yes,42.0,Yes,4116.0,2,184.9797,WGU Telecom Co.
No,41.0,No,4182.0,1,212.6557,WGU Telecom Co.
No,71.0,Yes,6247.0,0,144.9607,WGU Telecom Co.
No,64.0,No,5874.0,1,207.6386,WGU Telecom Co.
No,56.0,Yes,5086.0,0,114.9509,WGU Telecom Co.
No,69.0,No,6292.0,0,197.6288,WGU Telecom Co.
No,64.0,Yes,5645.0,0,92.45514,WGU Telecom Co.
No,44.0,Yes,4343.0,0,172.4567,WGU Telecom Co.
No,54.0,No,4715.0,2,125.0073,WGU Telecom Co.
No,70.0,Yes,6360.0,4,139.965,WGU Telecom Co.
No,59.0,Yes,5558.0,0,127.4421,WGU Telecom Co.
No,63.0,Yes,6172.0,2,220.1149,WGU Telecom Co.
No,66.0,No,5727.0,0,114.9658,WGU Telecom Co.
No,44.0,No,3908.0,2,95.01949,WGU Telecom Co.
No,71.0,Yes,6509.0,0,139.965,WGU Telecom Co.
No,60.0,Yes,5465.0,0,169.9447,WGU Telecom Co.
No,72.0,Yes,6393.0,0,202.4433,WGU Telecom Co.
No,59.0,Yes,5959.0,0,197.484,WGU Telecom Co.
No,63.0,Yes,5484.0,2,157.4836,WGU Telecom Co.
No,48.0,Yes,4525.0,0,140.0013,WGU Telecom Co.
No,72.0,No,6246.0,1,140.0342,WGU Telecom Co.
No,65.0,Yes,6089.0,1,162.4827,WGU Telecom Co.
No,70.0,Yes,6376.0,1,240.1149,WGU Telecom Co.
No,54.0,Yes,4897.0,1,217.4702,WGU Telecom Co.
No,47.0,No,3892.0,1,127.5112,WGU Telecom Co.
No,54.0,Yes,5289.0,1,182.4433,WGU Telecom Co.
Yes,64.0,Yes,5858.0,3,217.484,WGU Telecom Co.
No,60.0,Yes,5609.0,3,142.5007,WGU Telecom Co.
No,59.0,Yes,5323.0,1,220.1185,WGU Telecom Co.
No,54.0,Yes,4927.0,0,172.4555,WGU Telecom Co.
No,49.0,Yes,4134.0,0,157.4836,WGU Telecom Co.
No,65.0,No,5624.0,2,137.4978,WGU Telecom Co.
No,63.0,Yes,5699.0,0,139.9512,WGU Telecom Co.
No,65.0,No,5740.0,1,194.9992,WGU Telecom Co.
No,56.0,No,4701.0,2,79.97886,WGU Telecom Co.
No,48.0,No,4652.0,0,159.9942,WGU Telecom Co.
No,59.0,Yes,5401.0,0,129.9598,WGU Telecom Co.
No,56.0,Yes,5242.0,1,172.4624,WGU Telecom Co.
No,70.0,Yes,6806.0,3,184.961,WGU Telecom Co.
No,71.0,Yes,6557.0,0,265.147,WGU Telecom Co.
No,69.0,Yes,6002.0,1,127.482,WGU Telecom Co.
No,66.0,Yes,6096.0,1,127.4601,WGU Telecom Co.
No,64.0,Yes,6020.0,1,232.6228,WGU Telecom Co.
No,54.0,No,4606.0,0,95.01949,WGU Telecom Co.
No,71.0,No,6511.0,0,175.1331,WGU Telecom Co.
No,52.0,Yes,4561.0,0,134.9509,WGU Telecom Co.
No,58.0,Yes,5169.0,0,159.965,WGU Telecom Co.
No,70.0,Yes,6161.0,0,194.9581,WGU Telecom Co.
No,69.0,Yes,6274.0,1,127.4738,WGU Telecom Co.
No,63.0,Yes,5976.0,2,124.9607,WGU Telecom Co.
No,65.0,Yes,5953.0,0,252.6378,WGU Telecom Co.
No,71.0,No,6619.0,3,190.1737,WGU Telecom Co.
No,64.0,Yes,5499.0,1,182.4676,WGU Telecom Co.
No,63.0,Yes,5719.0,2,147.4738,WGU Telecom Co.
Yes,56.0,Yes,5583.0,1,200.1323,WGU Telecom Co.
No,70.0,Yes,6432.0,0,222.65,WGU Telecom Co.
No,53.0,Yes,4572.0,0,159.9512,WGU Telecom Co.
No,68.0,No,5989.0,1,160.0122,WGU Telecom Co.
No,58.0,Yes,5403.0,0,129.9915,WGU Telecom Co.
No,64.0,Yes,5586.0,1,207.6094,WGU Telecom Co.
No,44.0,Yes,3923.0,0,167.4564,WGU Telecom Co.
No,69.0,Yes,6175.0,1,92.45514,WGU Telecom Co.
No,71.0,No,6147.0,1,127.4887,WGU Telecom Co.
No,55.0,Yes,5025.0,0,242.6143,WGU Telecom Co.
No,71.0,Yes,6816.0,0,200.1323,WGU Telecom Co.
No,53.0,Yes,5172.0,1,172.4885,WGU Telecom Co.
No,69.0,Yes,6506.0,2,162.4676,WGU Telecom Co.
No,68.0,No,5879.0,0,160.0122,WGU Telecom Co.
No,67.0,Yes,6176.0,0,129.9778,WGU Telecom Co.
No,41.0,Yes,3543.0,1,169.9741,WGU Telecom Co.
No,69.0,Yes,6080.0,0,179.9794,WGU Telecom Co.
No,67.0,Yes,6151.0,2,262.6106,WGU Telecom Co.
No,64.0,Yes,5740.0,1,114.9509,WGU Telecom Co.
No,67.0,Yes,5573.0,0,144.9607,WGU Telecom Co.
No,60.0,Yes,5797.0,1,190.127,WGU Telecom Co.
No,64.0,No,5847.0,1,129.995,WGU Telecom Co.
No,59.0,Yes,5490.0,1,172.4885,WGU Telecom Co.
No,63.0,No,5438.0,2,139.9816,WGU Telecom Co.
No,64.0,Yes,5910.0,0,159.9656,WGU Telecom Co.
No,64.0,No,5575.0,1,129.995,WGU Telecom Co.
No,46.0,Yes,4873.0,0,242.6106,WGU Telecom Co.
No,62.0,Yes,5396.0,0,114.9728,WGU Telecom Co.
No,62.0,No,5235.0,2,117.472,WGU Telecom Co.
No,65.0,No,5691.0,0,159.9942,WGU Telecom Co.
No,66.0,Yes,5480.0,0,127.4958,WGU Telecom Co.
No,57.0,Yes,5332.0,0,220.1323,WGU Telecom Co.
No,58.0,Yes,5473.0,0,162.4538,WGU Telecom Co.
No,71.0,Yes,6470.0,2,159.9476,WGU Telecom Co.
No,59.0,Yes,5046.0,3,157.4836,WGU Telecom Co.
No,48.0,Yes,4756.0,0,197.4725,WGU Telecom Co.
No,64.0,Yes,5733.0,1,202.4433,WGU Telecom Co.
No,49.0,Yes,4615.0,0,117.4392,WGU Telecom Co.
No,48.0,Yes,4422.0,0,184.9715,WGU Telecom Co.
No,69.0,No,5898.0,2,139.9816,WGU Telecom Co.
No,51.0,Yes,4955.0,4,242.6281,WGU Telecom Co.
No,62.0,Yes,5999.0,1,202.6362,WGU Telecom Co.
No,58.0,Yes,5046.0,0,162.4689,WGU Telecom Co.
No,44.0,Yes,3858.0,3,159.9349,WGU Telecom Co.
No,70.0,Yes,6728.0,1,152.4624,WGU Telecom Co.
No,48.0,Yes,4368.0,1,164.9889,WGU Telecom Co.
No,52.0,Yes,4955.0,0,207.6094,WGU Telecom Co.
No,54.0,Yes,5485.0,0,154.9755,WGU Telecom Co.
No,67.0,Yes,6062.0,2,187.4847,WGU Telecom Co.
No,54.0,Yes,5157.0,1,162.447,WGU Telecom Co.
No,67.0,Yes,6601.0,1,144.9889,WGU Telecom Co.
No,48.0,Yes,4521.0,1,214.9663,WGU Telecom Co.
No,70.0,Yes,6087.0,3,179.9476,WGU Telecom Co.
No,50.0,Yes,4844.0,0,255.1372,WGU Telecom Co.
No,49.0,Yes,4826.0,0,162.4833,WGU Telecom Co.
No,54.0,Yes,4957.0,1,252.6378,WGU Telecom Co.
No,55.0,Yes,4974.0,1,164.9889,WGU Telecom Co.
No,70.0,Yes,5975.0,0,137.4686,WGU Telecom Co.
No,65.0,No,5661.0,1,149.9913,WGU Telecom Co.
No,71.0,Yes,6336.0,2,172.4567,WGU Telecom Co.
No,54.0,Yes,4982.0,3,172.4885,WGU Telecom Co.
No,49.0,Yes,4283.0,0,179.9794,WGU Telecom Co.
No,64.0,No,5600.0,2,147.5031,WGU Telecom Co.
No,70.0,Yes,6690.0,0,174.9581,WGU Telecom Co.
No,72.0,Yes,6026.0,1,179.9476,WGU Telecom Co.
No,71.0,Yes,6404.0,0,117.4392,WGU Telecom Co.
No,66.0,Yes,6237.0,0,139.965,WGU Telecom Co.
No,56.0,Yes,5086.0,0,192.4705,WGU Telecom Co.
No,55.0,Yes,4728.0,1,159.965,WGU Telecom Co.
No,69.0,Yes,6815.0,2,202.65,WGU Telecom Co.
No,51.0,Yes,4970.0,0,149.9378,WGU Telecom Co.
No,50.0,Yes,4147.0,0,137.4872,WGU Telecom Co.
No,61.0,Yes,5895.0,2,172.4404,WGU Telecom Co.
No,67.0,Yes,5817.0,1,202.4433,WGU Telecom Co.
No,53.0,Yes,4522.0,3,137.4686,WGU Telecom Co.
No,60.0,No,5377.0,0,172.4848,WGU Telecom Co.
No,69.0,Yes,6261.0,1,235.1591,WGU Telecom Co.
No,63.0,Yes,5487.0,2,127.4958,WGU Telecom Co.
No,50.0,No,4615.0,2,182.4762,WGU Telecom Co.
No,70.0,Yes,6336.0,2,262.6106,WGU Telecom Co.
No,52.0,No,4698.0,1,117.4858,WGU Telecom Co.
No,69.0,Yes,5901.0,0,162.4713,WGU Telecom Co.
No,61.0,No,5701.0,1,210.1563,WGU Telecom Co.
No,54.0,Yes,4953.0,2,174.9755,WGU Telecom Co.
No,61.0,Yes,5234.0,1,149.9483,WGU Telecom Co.
No,71.0,No,6293.0,0,120.0035,WGU Telecom Co.
No,71.0,Yes,6989.0,0,237.6549,WGU Telecom Co.
No,62.0,Yes,5614.0,4,184.9785,WGU Telecom Co.
No,69.0,No,6159.0,1,182.49,WGU Telecom Co.
No,52.0,Yes,4558.0,2,192.4404,WGU Telecom Co.
No,70.0,Yes,6186.0,0,159.965,WGU Telecom Co.
No,45.0,Yes,4514.0,5,174.9744,WGU Telecom Co.
No,56.0,Yes,4894.0,0,159.965,WGU Telecom Co.
No,59.0,Yes,5042.0,0,159.9349,WGU Telecom Co.
No,57.0,Yes,5199.0,1,194.9581,WGU Telecom Co.
No,70.0,Yes,6857.0,1,202.6362,WGU Telecom Co.
No,70.0,Yes,6283.0,0,127.4783,WGU Telecom Co.
No,49.0,No,4249.0,1,119.9897,WGU Telecom Co.
No,68.0,Yes,5966.0,2,192.4567,WGU Telecom Co.
No,57.0,Yes,5062.0,1,169.9447,WGU Telecom Co.
Yes,63.0,Yes,5406.0,1,182.4608,WGU Telecom Co.
No,45.0,Yes,3921.0,1,172.4742,WGU Telecom Co.
No,54.0,Yes,5305.0,0,139.9512,WGU Telecom Co.
No,70.0,Yes,6577.0,1,197.4725,WGU Telecom Co.
No,69.0,Yes,6477.0,0,174.9581,WGU Telecom Co.
No,67.0,Yes,6428.0,1,202.65,WGU Telecom Co.
No,61.0,Yes,5242.0,1,157.4836,WGU Telecom Co.
No,59.0,Yes,5825.0,0,184.961,WGU Telecom Co.
No,67.0,No,5876.0,0,134.9801,WGU Telecom Co.
No,58.0,Yes,5435.0,0,139.9349,WGU Telecom Co.
No,65.0,Yes,5587.0,1,139.9568,WGU Telecom Co.
No,63.0,Yes,5850.0,2,240.1149,WGU Telecom Co.
No,62.0,Yes,5408.0,0,204.9496,WGU Telecom Co.
No,60.0,Yes,5214.0,1,194.9768,WGU Telecom Co.
No,70.0,Yes,6582.0,1,119.9568,WGU Telecom Co.
No,45.0,Yes,3931.0,2,169.9447,WGU Telecom Co.
No,71.0,Yes,6200.0,0,192.4404,WGU Telecom Co.
No,72.0,No,6038.0,0,104.9629,WGU Telecom Co.
No,54.0,Yes,5146.0,0,207.4673,WGU Telecom Co.
No,59.0,No,5709.0,0,210.1518,WGU Telecom Co.
No,57.0,Yes,4996.0,1,202.4433,WGU Telecom Co.
No,69.0,No,5865.0,0,92.48802,WGU Telecom Co.
No,48.0,Yes,4483.0,0,114.9728,WGU Telecom Co.
No,71.0,No,6147.0,1,162.4982,WGU Telecom Co.
No,58.0,Yes,5653.0,1,149.9741,WGU Telecom Co.
No,63.0,No,5598.0,3,169.9671,WGU Telecom Co.
No,68.0,No,5927.0,0,129.9926,WGU Telecom Co.
No,61.0,No,5810.0,1,242.6573,WGU Telecom Co.
No,65.0,No,5666.0,1,149.9707,WGU Telecom Co.
No,63.0,Yes,6210.0,1,212.6228,WGU Telecom Co.
No,71.0,Yes,5993.0,0,182.447,WGU Telecom Co.
No,69.0,Yes,6323.0,1,204.9634,WGU Telecom Co.
No,67.0,No,5647.0,0,107.5286,WGU Telecom Co.
No,70.0,Yes,6443.0,2,162.4653,WGU Telecom Co.
Yes,57.0,Yes,5641.0,0,242.6106,WGU Telecom Co.
No,57.0,Yes,4991.0,2,127.4958,WGU Telecom Co.
No,68.0,Yes,5571.0,2,124.9643,WGU Telecom Co.
No,56.0,No,4711.0,2,125.0073,WGU Telecom Co.
No,66.0,Yes,5672.0,2,162.4689,WGU Telecom Co.
No,54.0,Yes,4959.0,0,230.1051,WGU Telecom Co.
No,46.0,Yes,4043.0,0,192.4705,WGU Telecom Co.
No,66.0,Yes,5985.0,3,194.9744,WGU Telecom Co.
No,61.0,No,5255.0,1,130.0244,WGU Telecom Co.
No,66.0,Yes,5947.0,0,164.9889,WGU Telecom Co.
Yes,57.0,Yes,5612.0,2,232.624,WGU Telecom Co.
No,62.0,No,5965.0,2,212.6695,WGU Telecom Co.
No,53.0,Yes,4655.0,2,184.967,WGU Telecom Co.
No,48.0,Yes,4761.0,1,142.4827,WGU Telecom Co.
No,70.0,Yes,6556.0,1,265.147,WGU Telecom Co.
No,66.0,No,5468.0,0,124.9935,WGU Telecom Co.
No,60.0,Yes,5934.0,1,222.6143,WGU Telecom Co.
No,55.0,Yes,5921.0,1,257.6375,WGU Telecom Co.
No,54.0,Yes,5204.0,2,162.4538,WGU Telecom Co.
No,63.0,No,5782.0,0,152.5022,WGU Telecom Co.
No,57.0,Yes,5126.0,1,179.9656,WGU Telecom Co.
No,65.0,Yes,5835.0,3,182.4608,WGU Telecom Co.
No,64.0,No,5472.0,0,159.9805,WGU Telecom Co.
No,49.0,Yes,4707.0,1,114.9509,WGU Telecom Co.
No,63.0,Yes,5812.0,3,104.9781,WGU Telecom Co.
No,58.0,Yes,5118.0,1,92.45514,WGU Telecom Co.
No,48.0,Yes,4403.0,1,162.4827,WGU Telecom Co.
No,60.0,Yes,5756.0,0,275.1198,WGU Telecom Co.
No,61.0,Yes,5777.0,1,172.4705,WGU Telecom Co.
No,64.0,Yes,5837.0,2,207.6094,WGU Telecom Co.
No,52.0,Yes,5335.0,0,202.6362,WGU Telecom Co.
No,53.0,Yes,4724.0,1,172.4624,WGU Telecom Co.
No,69.0,Yes,6573.0,0,190.127,WGU Telecom Co.
No,64.0,Yes,6018.0,3,275.1336,WGU Telecom Co.
No,60.0,No,5511.0,2,230.1344,WGU Telecom Co.
No,64.0,Yes,6114.0,1,255.1555,WGU Telecom Co.
No,50.0,Yes,4915.0,0,152.4555,WGU Telecom Co.
No,46.0,No,4123.0,1,117.472,WGU Telecom Co.
No,69.0,Yes,5799.0,2,167.4564,WGU Telecom Co.
No,66.0,Yes,6322.0,1,220.1149,WGU Telecom Co.
No,71.0,No,6371.0,0,149.9845,WGU Telecom Co.
No,67.0,Yes,6741.0,2,202.65,WGU Telecom Co.
No,60.0,Yes,5217.0,0,169.9378,WGU Telecom Co.
No,47.0,Yes,4610.0,2,149.9378,WGU Telecom Co.
No,52.0,Yes,4879.0,0,104.9781,WGU Telecom Co.
No,61.0,Yes,5627.0,2,114.9509,WGU Telecom Co.
No,50.0,Yes,4630.0,1,265.147,WGU Telecom Co.
No,54.0,Yes,4684.0,1,144.9607,WGU Telecom Co.
Yes,56.0,No,5302.0,2,230.1344,WGU Telecom Co.
No,59.0,No,5275.0,1,104.9923,WGU Telecom Co.
No,47.0,No,4423.0,1,165.0182,WGU Telecom Co.
No,48.0,Yes,4729.0,2,220.1323,WGU Telecom Co.
No,61.0,Yes,5696.0,0,230.1051,WGU Telecom Co.
No,57.0,No,5079.0,2,130.0064,WGU Telecom Co.
No,70.0,Yes,6326.0,1,104.9643,WGU Telecom Co.
Yes,45.0,Yes,4772.0,0,242.6106,WGU Telecom Co.
No,59.0,Yes,5211.0,1,194.9768,WGU Telecom Co.
No,57.0,Yes,5378.0,1,142.4827,WGU Telecom Co.
No,44.0,Yes,3748.0,3,157.4836,WGU Telecom Co.
No,48.0,Yes,4790.0,0,159.9656,WGU Telecom Co.
No,68.0,Yes,6055.0,2,195.0062,WGU Telecom Co.
No,64.0,Yes,5735.0,2,172.4555,WGU Telecom Co.
No,67.0,Yes,6420.0,0,200.1185,WGU Telecom Co.
No,60.0,No,5469.0,1,220.1478,WGU Telecom Co.
No,44.0,Yes,3990.0,0,149.9621,WGU Telecom Co.
No,66.0,Yes,5977.0,0,174.9919,WGU Telecom Co.
No,64.0,Yes,5500.0,1,134.9509,WGU Telecom Co.
No,64.0,No,5931.0,0,230.1344,WGU Telecom Co.
No,57.0,Yes,4995.0,0,159.9349,WGU Telecom Co.
No,45.0,No,4291.0,2,210.1518,WGU Telecom Co.
No,60.0,Yes,5774.0,1,139.9349,WGU Telecom Co.
No,64.0,Yes,5956.0,1,159.9476,WGU Telecom Co.
No,67.0,Yes,5766.0,0,162.5007,WGU Telecom Co.
No,59.0,Yes,5269.0,0,114.9509,WGU Telecom Co.
Yes,46.0,No,4492.0,2,232.6707,WGU Telecom Co.
No,66.0,Yes,6437.0,3,174.9581,WGU Telecom Co.
No,70.0,No,6035.0,0,114.9838,WGU Telecom Co.
No,50.0,Yes,4275.0,1,184.9647,WGU Telecom Co.
No,37.0,Yes,3277.0,1,112.4551,WGU Telecom Co.
No,68.0,Yes,6350.0,1,104.9781,WGU Telecom Co.
No,43.0,No,4096.0,1,150.0208,WGU Telecom Co.
No,63.0,No,5553.0,1,117.4835,WGU Telecom Co.
No,69.0,No,6416.0,1,232.652,WGU Telecom Co.
No,60.0,No,5770.0,2,175.0048,WGU Telecom Co.
No,64.0,Yes,6433.0,0,255.1336,WGU Telecom Co.
No,44.0,Yes,4528.0,1,200.1185,WGU Telecom Co.
No,45.0,Yes,3777.0,1,147.4738,WGU Telecom Co.
No,59.0,Yes,5468.0,0,159.9794,WGU Telecom Co.
No,41.0,No,3895.0,0,127.475,WGU Telecom Co.
No,68.0,Yes,5964.0,2,182.4608,WGU Telecom Co.
No,63.0,No,5487.0,1,159.9805,WGU Telecom Co.
No,61.0,Yes,5487.0,1,207.4974,WGU Telecom Co.
No,64.0,Yes,5778.0,2,107.482,WGU Telecom Co.
No,48.0,Yes,4103.0,2,149.9778,WGU Telecom Co.
No,45.0,Yes,4037.0,0,179.9476,WGU Telecom Co.
No,69.0,Yes,6243.0,0,147.4564,WGU Telecom Co.
No,47.0,Yes,4065.0,0,147.4421,WGU Telecom Co.
No,56.0,Yes,4730.0,2,124.9781,WGU Telecom Co.
No,44.0,Yes,4512.0,1,174.9699,WGU Telecom Co.
No,52.0,No,4912.0,2,230.1344,WGU Telecom Co.
No,51.0,Yes,4745.0,0,220.1323,WGU Telecom Co.
No,70.0,Yes,6549.0,1,159.9476,WGU Telecom Co.
No,54.0,Yes,4681.0,2,169.9447,WGU Telecom Co.
No,68.0,Yes,6141.0,0,230.1051,WGU Telecom Co.
No,71.0,Yes,6491.0,3,129.9778,WGU Telecom Co.
No,56.0,Yes,5338.0,1,129.9621,WGU Telecom Co.
No,54.0,Yes,4996.0,2,104.9643,WGU Telecom Co.
No,59.0,Yes,5160.0,0,169.9928,WGU Telecom Co.
No,62.0,Yes,5777.0,0,174.9699,WGU Telecom Co.
No,67.0,Yes,6450.0,0,222.6326,WGU Telecom Co.
No,60.0,Yes,5914.0,0,144.9889,WGU Telecom Co.
No,50.0,Yes,4239.0,1,147.4738,WGU Telecom Co.
No,62.0,Yes,5400.0,1,127.4958,WGU Telecom Co.
No,63.0,Yes,5918.0,0,137.4836,WGU Telecom Co.
No,52.0,Yes,4987.0,1,235.1591,WGU Telecom Co.
No,71.0,Yes,6768.0,0,194.9525,WGU Telecom Co.
No,70.0,No,5975.0,1,114.9658,WGU Telecom Co.
No,47.0,Yes,3981.0,2,137.4392,WGU Telecom Co.
No,47.0,No,4034.0,0,147.4713,WGU Telecom Co.
No,70.0,Yes,6821.0,2,255.1336,WGU Telecom Co.
No,64.0,Yes,5382.0,0,152.466,WGU Telecom Co.
No,64.0,Yes,6329.0,0,215.1591,WGU Telecom Co.
No,63.0,Yes,5857.0,1,139.9349,WGU Telecom Co.
No,57.0,Yes,5085.0,0,172.4579,WGU Telecom Co.
No,63.0,Yes,5510.0,0,182.4676,WGU Telecom Co.
No,41.0,Yes,3917.0,0,194.9581,WGU Telecom Co.
No,43.0,Yes,3754.0,1,172.5104,WGU Telecom Co.
No,57.0,Yes,5327.0,1,184.9785,WGU Telecom Co.
No,55.0,Yes,4836.0,2,172.4624,WGU Telecom Co.
No,58.0,Yes,5125.0,4,217.484,WGU Telecom Co.
No,50.0,Yes,4637.0,0,124.9607,WGU Telecom Co.
No,69.0,Yes,6542.0,0,187.6094,WGU Telecom Co.
No,65.0,Yes,5783.0,1,127.4738,WGU Telecom Co.
No,62.0,Yes,5812.0,2,262.6106,WGU Telecom Co.
No,69.0,No,5925.0,2,162.4982,WGU Telecom Co.
No,52.0,No,4774.0,1,177.6508,WGU Telecom Co.
No,71.0,Yes,6551.0,0,117.4392,WGU Telecom Co.
Yes,38.0,Yes,3806.0,1,240.1149,WGU Telecom Co.
No,65.0,Yes,5641.0,2,179.9794,WGU Telecom Co.
No,65.0,Yes,5722.0,1,149.9598,WGU Telecom Co.
No,71.0,Yes,6754.0,3,187.4811,WGU Telecom Co.
No,41.0,Yes,3943.0,0,129.9598,WGU Telecom Co.
No,61.0,Yes,5730.0,1,245.132,WGU Telecom Co.
No,54.0,Yes,5061.0,0,149.9378,WGU Telecom Co.
No,69.0,Yes,6015.0,0,137.4392,WGU Telecom Co.
No,66.0,Yes,5754.0,0,147.4601,WGU Telecom Co.
No,69.0,No,6000.0,1,139.9792,WGU Telecom Co.
No,59.0,No,5328.0,0,159.9642,WGU Telecom Co.
No,64.0,Yes,5462.0,1,192.4885,WGU Telecom Co.
No,48.0,Yes,4393.0,2,202.4433,WGU Telecom Co.
No,49.0,Yes,4616.0,1,275.1336,WGU Telecom Co.
