Churn,Internet_Service,Data_Usage,Customer_Service_Calls,MonthlyCharge,Account_Age,Source
No,No,0.0,2,34.0,25.0,Kaggle Competitor
No,Yes,12.0,1,65.3,18.0,Kaggle Competitor
Yes,No,0.0,1,37.0,18.0,Kaggle Competitor
Yes,Yes,30.0,4,61.1,20.0,Kaggle Competitor
No,Yes,32.0,2,86.0,14.0,Kaggle Competitor
No,Yes,22.0,5,73.1,22.0,Kaggle Competitor
No,No,0.0,2,44.0,31.0,Kaggle Competitor
No,No,4.0,3,41.2,31.0,Kaggle Competitor
No,Yes,0.0,1,45.0,20.0,Kaggle Competitor
No,No,0.0,0,59.0,38.0,Kaggle Competitor
Yes,No,0.0,2,65.0,34.0,Kaggle Competitor
No,No,0.0,2,39.0,23.0,Kaggle Competitor
No,No,0.0,2,46.0,28.0,Kaggle Competitor
No,No,4.0,1,66.0,29.0,Kaggle Competitor
No,No,0.0,0,45.0,35.0,Kaggle Competitor
No,No,2.0,1,46.9,43.0,Kaggle Competitor
No,Yes,41.0,4,81.8,15.0,Kaggle Competitor
No,No,0.0,4,57.0,13.0,Kaggle Competitor
No,No,4.0,2,36.0,24.0,Kaggle Competitor
No,No,0.0,0,49.0,10.0,Kaggle Competitor
No,No,0.0,4,53.0,13.0,Kaggle Competitor
No,No,0.0,0,50.0,25.0,Kaggle Competitor
No,No,0.0,1,43.0,30.0,Kaggle Competitor
No,No,4.0,2,41.5,18.0,Kaggle Competitor
No,No,0.0,2,44.0,37.0,Kaggle Competitor
No,No,0.0,2,41.0,25.0,Kaggle Competitor
Yes,No,0.0,1,69.0,22.0,Kaggle Competitor
Yes,No,0.0,2,49.0,39.0,Kaggle Competitor
Yes,No,0.0,4,69.0,17.0,Kaggle Competitor
No,Yes,33.0,1,67.5,29.0,Kaggle Competitor
No,No,0.0,2,49.0,39.0,Kaggle Competitor
No,No,4.0,3,55.2,16.0,Kaggle Competitor
No,No,0.0,1,40.0,29.0,Kaggle Competitor
No,No,0.0,2,57.0,16.0,Kaggle Competitor
No,No,0.0,1,36.0,22.0,Kaggle Competitor
No,No,0.0,1,53.0,23.0,Kaggle Competitor
Yes,No,0.0,2,37.0,6.0,Kaggle Competitor
No,No,2.0,0,54.6,31.0,Kaggle Competitor
Yes,No,0.0,0,65.0,10.0,Kaggle Competitor
No,Yes,43.0,0,72.2,22.0,Kaggle Competitor
No,No,2.0,1,40.9,7.0,Kaggle Competitor
No,No,0.0,0,51.0,17.0,Kaggle Competitor
No,No,0.0,1,35.0,6.0,Kaggle Competitor
No,Yes,37.0,4,92.1,26.0,Kaggle Competitor
Yes,No,0.0,1,71.0,27.0,Kaggle Competitor
No,Yes,25.0,0,72.1,32.0,Kaggle Competitor
No,No,0.0,0,37.0,31.0,Kaggle Competitor
No,No,0.0,0,49.0,22.0,Kaggle Competitor
No,Yes,13.0,1,57.1,19.0,Kaggle Competitor
Yes,No,0.0,1,67.0,33.0,Kaggle Competitor
No,No,0.0,1,49.0,13.0,Kaggle Competitor
No,No,0.0,2,56.0,36.0,Kaggle Competitor
Yes,No,0.0,0,37.0,31.0,Kaggle Competitor
No,No,0.0,2,37.0,12.0,Kaggle Competitor
Yes,No,0.0,5,61.0,28.0,Kaggle Competitor
No,No,0.0,7,49.0,31.0,Kaggle Competitor
No,No,0.0,3,46.0,13.0,Kaggle Competitor
No,No,0.0,1,37.0,14.0,Kaggle Competitor
No,No,0.0,1,37.0,26.0,Kaggle Competitor
No,Yes,24.0,1,72.7,13.0,Kaggle Competitor
Yes,No,0.0,6,41.0,22.0,Kaggle Competitor
No,No,0.0,1,58.0,29.0,Kaggle Competitor
Yes,No,0.0,5,43.0,0.0,Kaggle Competitor
Yes,Yes,26.0,6,64.6,23.0,Kaggle Competitor
No,No,0.0,1,58.0,24.0,Kaggle Competitor
No,Yes,38.0,0,78.3,26.0,Kaggle Competitor
Yes,No,0.0,3,62.0,23.0,Kaggle Competitor
No,No,0.0,1,39.0,24.0,Kaggle Competitor
No,No,0.0,1,53.0,41.0,Kaggle Competitor
No,Yes,33.0,0,76.5,34.0,Kaggle Competitor
Yes,No,0.0,1,63.0,37.0,Kaggle Competitor
No,No,0.0,2,37.0,27.0,Kaggle Competitor
No,Yes,21.0,1,58.3,21.0,Kaggle Competitor
Yes,No,3.0,0,58.1,34.0,Kaggle Competitor
Yes,Yes,33.0,2,73.3,34.0,Kaggle Competitor
No,No,0.0,0,28.0,22.0,Kaggle Competitor
No,No,3.0,1,58.4,46.0,Kaggle Competitor
No,No,0.0,0,37.0,18.0,Kaggle Competitor
No,No,0.0,1,44.0,28.0,Kaggle Competitor
No,No,0.0,0,46.0,30.0,Kaggle Competitor
No,No,0.0,1,54.0,19.0,Kaggle Competitor
Yes,No,1.0,7,42.2,23.0,Kaggle Competitor
Yes,No,0.0,3,62.0,19.0,Kaggle Competitor
No,No,4.0,1,38.0,11.0,Kaggle Competitor
No,No,0.0,2,46.0,20.0,Kaggle Competitor
No,No,0.0,1,53.0,35.0,Kaggle Competitor
No,No,5.0,1,52.3,17.0,Kaggle Competitor
No,No,0.0,3,60.0,2.0,Kaggle Competitor
No,Yes,34.0,2,73.4,20.0,Kaggle Competitor
Yes,No,4.0,3,34.4,30.0,Kaggle Competitor
No,No,0.0,3,59.0,24.0,Kaggle Competitor
Yes,No,5.0,2,41.8,25.0,Kaggle Competitor
No,Yes,27.0,1,64.4,11.0,Kaggle Competitor
No,No,0.0,1,38.0,23.0,Kaggle Competitor
No,Yes,38.0,1,65.3,42.0,Kaggle Competitor
No,No,0.0,1,48.0,37.0,Kaggle Competitor
Yes,No,0.0,1,65.0,29.0,Kaggle Competitor
No,Yes,43.0,2,85.6,16.0,Kaggle Competitor
No,Yes,43.0,1,55.9,26.0,Kaggle Competitor
No,Yes,25.0,0,85.1,20.0,Kaggle Competitor
No,No,3.0,0,60.1,16.0,Kaggle Competitor
No,No,0.0,1,54.0,17.0,Kaggle Competitor
No,No,5.0,3,53.2,20.0,Kaggle Competitor
No,No,5.0,1,40.9,27.0,Kaggle Competitor
Yes,No,0.0,3,65.0,41.0,Kaggle Competitor
No,No,0.0,1,36.0,22.0,Kaggle Competitor
No,No,0.0,1,51.0,17.0,Kaggle Competitor
No,No,0.0,2,51.0,15.0,Kaggle Competitor
No,No,3.0,1,45.3,25.0,Kaggle Competitor
No,No,0.0,3,49.0,47.0,Kaggle Competitor
No,Yes,42.0,0,91.1,7.0,Kaggle Competitor
No,Yes,22.0,5,81.1,31.0,Kaggle Competitor
No,No,0.0,2,34.0,43.0,Kaggle Competitor
No,Yes,34.0,1,75.6,24.0,Kaggle Competitor
No,No,0.0,1,35.0,21.0,Kaggle Competitor
No,No,0.0,2,50.0,30.0,Kaggle Competitor
No,No,0.0,0,41.0,35.0,Kaggle Competitor
No,Yes,23.0,2,62.2,30.0,Kaggle Competitor
No,No,2.0,1,49.5,34.0,Kaggle Competitor
No,No,0.0,5,62.0,32.0,Kaggle Competitor
No,No,0.0,2,39.0,24.0,Kaggle Competitor
Yes,No,3.0,3,61.5,39.0,Kaggle Competitor
No,Yes,32.0,1,76.5,29.0,Kaggle Competitor
No,No,0.0,0,32.0,13.0,Kaggle Competitor
No,Yes,9.0,0,42.8,28.0,Kaggle Competitor
Yes,Yes,45.0,4,74.5,24.0,Kaggle Competitor
No,No,0.0,1,38.0,23.0,Kaggle Competitor
No,Yes,51.0,2,83.1,28.0,Kaggle Competitor
No,Yes,35.0,6,82.2,18.0,Kaggle Competitor
No,Yes,30.0,4,87.4,23.0,Kaggle Competitor
No,No,0.0,1,46.0,30.0,Kaggle Competitor
No,Yes,30.0,0,70.8,15.0,Kaggle Competitor
No,No,0.0,3,47.0,9.0,Kaggle Competitor
No,No,3.0,3,40.6,15.0,Kaggle Competitor
No,No,0.0,1,28.0,40.0,Kaggle Competitor
No,No,4.0,1,49.3,31.0,Kaggle Competitor
No,Yes,36.0,1,87.2,17.0,Kaggle Competitor
Yes,No,0.0,4,34.0,20.0,Kaggle Competitor
No,No,0.0,3,55.0,26.0,Kaggle Competitor
No,No,0.0,0,48.0,26.0,Kaggle Competitor
No,Yes,21.0,2,48.3,28.0,Kaggle Competitor
No,No,0.0,1,42.0,16.0,Kaggle Competitor
No,No,3.0,0,44.2,21.0,Kaggle Competitor
No,No,0.0,0,33.0,9.0,Kaggle Competitor
No,No,5.0,0,57.2,33.0,Kaggle Competitor
No,No,4.0,1,51.2,41.0,Kaggle Competitor
No,No,4.0,1,48.0,24.0,Kaggle Competitor
Yes,No,0.0,2,66.0,13.0,Kaggle Competitor
No,No,3.0,1,28.4,25.0,Kaggle Competitor
No,No,0.0,2,46.0,20.0,Kaggle Competitor
No,No,0.0,0,46.0,22.0,Kaggle Competitor
No,No,0.0,3,40.0,34.0,Kaggle Competitor
Yes,No,0.0,4,43.0,23.0,Kaggle Competitor
No,No,0.0,1,49.0,26.0,Kaggle Competitor
No,No,0.0,2,40.0,24.0,Kaggle Competitor
No,No,0.0,0,51.0,19.0,Kaggle Competitor
No,No,0.0,0,52.0,32.0,Kaggle Competitor
No,No,0.0,2,47.0,34.0,Kaggle Competitor
No,No,0.0,2,58.0,30.0,Kaggle Competitor
No,No,0.0,1,39.0,27.0,Kaggle Competitor
No,No,3.0,3,53.6,26.0,Kaggle Competitor
No,Yes,38.0,2,66.9,27.0,Kaggle Competitor
No,No,0.0,3,53.0,22.0,Kaggle Competitor
No,No,3.0,2,56.2,21.0,Kaggle Competitor
No,Yes,42.0,0,89.1,26.0,Kaggle Competitor
No,Yes,39.0,1,75.9,14.0,Kaggle Competitor
Yes,No,4.0,4,70.3,30.0,Kaggle Competitor
No,Yes,27.0,3,79.7,28.0,Kaggle Competitor
No,No,0.0,3,53.0,38.0,Kaggle Competitor
No,No,0.0,0,32.0,14.0,Kaggle Competitor
No,Yes,31.0,2,72.7,18.0,Kaggle Competitor
No,Yes,32.0,1,67.7,34.0,Kaggle Competitor
Yes,No,0.0,3,45.0,35.0,Kaggle Competitor
No,Yes,20.0,1,61.0,25.0,Kaggle Competitor
Yes,No,0.0,0,68.0,17.0,Kaggle Competitor
No,Yes,24.0,2,66.0,19.0,Kaggle Competitor
No,No,3.0,1,32.7,26.0,Kaggle Competitor
No,Yes,20.0,2,64.0,42.0,Kaggle Competitor
No,No,0.0,2,43.0,12.0,Kaggle Competitor
No,Yes,46.0,0,102.6,23.0,Kaggle Competitor
No,No,0.0,1,24.0,25.0,Kaggle Competitor
Yes,No,0.0,5,38.0,20.0,Kaggle Competitor
No,No,3.0,0,46.1,19.0,Kaggle Competitor
No,No,0.0,6,52.0,47.0,Kaggle Competitor
No,No,0.0,3,51.0,30.0,Kaggle Competitor
No,No,0.0,0,53.0,40.0,Kaggle Competitor
No,No,0.0,2,49.0,30.0,Kaggle Competitor
No,No,0.0,3,38.0,44.0,Kaggle Competitor
No,No,0.0,3,54.0,12.0,Kaggle Competitor
No,No,0.0,0,52.0,18.0,Kaggle Competitor
No,Yes,29.0,1,76.0,23.0,Kaggle Competitor
No,Yes,30.0,3,64.4,16.0,Kaggle Competitor
No,No,4.0,1,34.5,26.0,Kaggle Competitor
No,No,0.0,1,36.0,27.0,Kaggle Competitor
No,No,0.0,0,29.0,16.0,Kaggle Competitor
Yes,No,4.0,2,65.6,6.0,Kaggle Competitor
No,No,0.0,1,37.0,21.0,Kaggle Competitor
No,Yes,34.0,1,82.6,42.0,Kaggle Competitor
No,Yes,32.0,3,91.5,27.0,Kaggle Competitor
No,No,0.0,2,48.0,26.0,Kaggle Competitor
No,No,0.0,0,47.0,21.0,Kaggle Competitor
No,No,0.0,0,45.0,23.0,Kaggle Competitor
No,No,0.0,0,46.0,21.0,Kaggle Competitor
No,Yes,27.0,1,63.1,25.0,Kaggle Competitor
No,Yes,41.0,3,75.0,23.0,Kaggle Competitor
No,No,0.0,2,53.0,26.0,Kaggle Competitor
No,Yes,33.0,0,79.8,14.0,Kaggle Competitor
No,No,0.0,0,58.0,13.0,Kaggle Competitor
No,Yes,38.0,1,69.3,27.0,Kaggle Competitor
No,No,5.0,1,48.1,17.0,Kaggle Competitor
No,Yes,36.0,2,64.7,23.0,Kaggle Competitor
No,No,0.0,0,44.0,32.0,Kaggle Competitor
No,Yes,34.0,1,78.6,7.0,Kaggle Competitor
No,Yes,37.0,1,80.8,30.0,Kaggle Competitor
Yes,No,0.0,7,41.0,26.0,Kaggle Competitor
Yes,No,3.0,2,71.7,25.0,Kaggle Competitor
No,No,4.0,0,38.5,32.0,Kaggle Competitor
No,No,0.0,4,57.0,23.0,Kaggle Competitor
No,No,0.0,1,50.0,34.0,Kaggle Competitor
No,No,0.0,2,46.0,26.0,Kaggle Competitor
No,Yes,17.0,1,61.0,30.0,Kaggle Competitor
No,No,0.0,0,34.0,19.0,Kaggle Competitor
No,Yes,35.0,2,93.2,22.0,Kaggle Competitor
No,No,0.0,1,41.0,23.0,Kaggle Competitor
No,No,0.0,3,49.0,1.0,Kaggle Competitor
No,Yes,37.0,0,82.5,18.0,Kaggle Competitor
No,Yes,30.0,3,79.4,17.0,Kaggle Competitor
Yes,No,0.0,4,41.0,9.0,Kaggle Competitor
No,No,0.0,0,60.0,25.0,Kaggle Competitor
Yes,No,0.0,4,37.0,23.0,Kaggle Competitor
No,No,4.0,3,51.3,4.0,Kaggle Competitor
No,Yes,18.0,2,54.1,26.0,Kaggle Competitor
No,Yes,28.0,3,62.5,25.0,Kaggle Competitor
No,No,3.0,5,48.1,25.0,Kaggle Competitor
Yes,No,0.0,2,75.0,37.0,Kaggle Competitor
No,No,3.0,2,51.6,34.0,Kaggle Competitor
No,No,0.0,3,35.0,25.0,Kaggle Competitor
No,No,3.0,1,53.6,28.0,Kaggle Competitor
No,Yes,33.0,1,59.8,25.0,Kaggle Competitor
No,No,0.0,3,37.0,13.0,Kaggle Competitor
No,No,0.0,2,40.0,21.0,Kaggle Competitor
No,No,0.0,2,45.0,3.0,Kaggle Competitor
No,No,3.0,5,65.7,24.0,Kaggle Competitor
No,Yes,35.0,1,87.9,21.0,Kaggle Competitor
No,No,3.0,2,49.2,22.0,Kaggle Competitor
No,No,4.0,3,38.4,24.0,Kaggle Competitor
Yes,No,0.0,5,37.0,8.0,Kaggle Competitor
No,No,0.0,3,50.0,14.0,Kaggle Competitor
No,No,0.0,1,52.0,33.0,Kaggle Competitor
No,No,0.0,4,53.0,14.0,Kaggle Competitor
Yes,No,0.0,0,59.0,14.0,Kaggle Competitor
No,No,0.0,1,54.0,9.0,Kaggle Competitor
No,Yes,35.0,2,75.9,8.0,Kaggle Competitor
Yes,No,3.0,0,64.5,13.0,Kaggle Competitor
No,No,3.0,1,56.8,42.0,Kaggle Competitor
No,No,0.0,2,51.0,22.0,Kaggle Competitor
No,Yes,20.0,2,64.0,17.0,Kaggle Competitor
No,No,0.0,2,33.0,28.0,Kaggle Competitor
No,No,3.0,3,38.9,15.0,Kaggle Competitor
Yes,No,0.0,4,40.0,29.0,Kaggle Competitor
No,No,0.0,3,49.0,8.0,Kaggle Competitor
No,No,0.0,1,60.0,6.0,Kaggle Competitor
No,No,0.0,0,56.0,28.0,Kaggle Competitor
No,No,0.0,2,53.0,34.0,Kaggle Competitor
No,No,0.0,0,42.0,19.0,Kaggle Competitor
No,Yes,22.0,2,82.6,28.0,Kaggle Competitor
No,No,0.0,1,58.0,12.0,Kaggle Competitor
No,Yes,30.0,1,76.6,21.0,Kaggle Competitor
Yes,No,3.0,2,64.1,12.0,Kaggle Competitor
No,No,0.0,1,51.0,35.0,Kaggle Competitor
Yes,No,0.0,1,64.0,46.0,Kaggle Competitor
Yes,No,5.0,4,32.0,18.0,Kaggle Competitor
No,No,2.0,0,43.4,15.0,Kaggle Competitor
No,No,0.0,1,50.0,23.0,Kaggle Competitor
No,No,0.0,3,59.0,9.0,Kaggle Competitor
No,No,0.0,3,41.0,31.0,Kaggle Competitor
No,Yes,28.0,2,40.2,8.0,Kaggle Competitor
No,Yes,27.0,0,87.4,12.0,Kaggle Competitor
No,No,0.0,0,37.0,28.0,Kaggle Competitor
No,Yes,42.0,1,73.6,19.0,Kaggle Competitor
No,No,0.0,0,50.0,21.0,Kaggle Competitor
No,No,4.0,1,51.4,25.0,Kaggle Competitor
No,No,0.0,1,35.0,21.0,Kaggle Competitor
No,No,0.0,5,54.0,28.0,Kaggle Competitor
No,No,4.0,3,54.1,25.0,Kaggle Competitor
No,No,0.0,2,44.0,22.0,Kaggle Competitor
No,No,3.0,0,49.8,17.0,Kaggle Competitor
No,No,4.0,0,58.1,17.0,Kaggle Competitor
No,No,4.0,3,50.3,25.0,Kaggle Competitor
No,Yes,18.0,1,74.6,13.0,Kaggle Competitor
No,No,0.0,1,51.0,34.0,Kaggle Competitor
Yes,No,0.0,0,60.0,17.0,Kaggle Competitor
Yes,No,0.0,6,43.0,24.0,Kaggle Competitor
Yes,No,0.0,0,53.0,20.0,Kaggle Competitor
No,Yes,16.0,2,59.5,8.0,Kaggle Competitor
No,No,0.0,1,34.0,20.0,Kaggle Competitor
No,Yes,43.0,0,80.2,15.0,Kaggle Competitor
No,Yes,31.0,2,81.2,18.0,Kaggle Competitor
No,No,0.0,1,44.0,29.0,Kaggle Competitor
No,No,0.0,0,58.0,7.0,Kaggle Competitor
No,Yes,42.0,2,76.6,12.0,Kaggle Competitor
No,No,3.0,1,44.3,35.0,Kaggle Competitor
No,No,0.0,1,26.0,23.0,Kaggle Competitor
No,Yes,29.0,1,77.8,14.0,Kaggle Competitor
No,No,0.0,3,52.0,33.0,Kaggle Competitor
No,Yes,21.0,1,79.3,33.0,Kaggle Competitor
No,No,3.0,1,64.3,24.0,Kaggle Competitor
Yes,No,0.0,1,76.0,26.0,Kaggle Competitor
No,No,0.0,1,42.0,33.0,Kaggle Competitor
No,Yes,38.0,0,100.6,21.0,Kaggle Competitor
No,No,0.0,2,57.0,18.0,Kaggle Competitor
Yes,Yes,46.0,3,83.3,16.0,Kaggle Competitor
No,No,4.0,1,56.2,21.0,Kaggle Competitor
No,No,5.0,2,27.8,24.0,Kaggle Competitor
No,Yes,12.0,0,39.0,33.0,Kaggle Competitor
No,No,2.0,1,46.9,21.0,Kaggle Competitor
No,No,3.0,3,50.7,34.0,Kaggle Competitor
No,Yes,30.0,1,66.4,5.0,Kaggle Competitor
No,Yes,8.0,0,56.5,51.0,Kaggle Competitor
No,Yes,43.0,1,96.6,38.0,Kaggle Competitor
No,Yes,43.0,2,86.2,24.0,Kaggle Competitor
No,Yes,29.0,2,76.8,35.0,Kaggle Competitor
No,Yes,33.0,0,83.5,42.0,Kaggle Competitor
No,No,4.0,1,51.1,20.0,Kaggle Competitor
No,Yes,38.0,3,68.6,14.0,Kaggle Competitor
No,No,0.0,2,45.0,25.0,Kaggle Competitor
Yes,No,0.0,3,63.0,26.0,Kaggle Competitor
No,No,0.0,2,60.0,8.0,Kaggle Competitor
Yes,No,2.0,2,64.0,23.0,Kaggle Competitor
No,No,0.0,0,43.0,48.0,Kaggle Competitor
No,No,0.0,5,58.0,6.0,Kaggle Competitor
No,No,3.0,1,55.2,27.0,Kaggle Competitor
No,No,0.0,1,48.0,20.0,Kaggle Competitor
No,Yes,21.0,1,66.8,30.0,Kaggle Competitor
No,No,0.0,1,54.0,33.0,Kaggle Competitor
No,No,0.0,0,35.0,26.0,Kaggle Competitor
No,Yes,8.0,1,55.8,17.0,Kaggle Competitor
No,Yes,16.0,3,55.2,22.0,Kaggle Competitor
No,Yes,24.0,0,81.3,28.0,Kaggle Competitor
No,No,0.0,1,44.0,33.0,Kaggle Competitor
Yes,No,0.0,3,67.0,28.0,Kaggle Competitor
No,Yes,33.0,2,69.5,20.0,Kaggle Competitor
No,No,0.0,1,55.0,8.0,Kaggle Competitor
Yes,No,0.0,1,57.0,41.0,Kaggle Competitor
No,Yes,27.0,0,73.7,13.0,Kaggle Competitor
Yes,No,0.0,5,32.0,26.0,Kaggle Competitor
No,No,0.0,1,59.0,23.0,Kaggle Competitor
No,No,0.0,3,30.0,20.0,Kaggle Competitor
Yes,Yes,39.0,0,70.1,18.0,Kaggle Competitor
Yes,No,0.0,4,38.0,34.0,Kaggle Competitor
No,No,0.0,0,44.0,21.0,Kaggle Competitor
No,No,0.0,0,56.0,37.0,Kaggle Competitor
No,No,0.0,0,47.0,13.0,Kaggle Competitor
No,No,0.0,2,61.0,20.0,Kaggle Competitor
No,No,0.0,0,51.0,14.0,Kaggle Competitor
No,Yes,29.0,1,66.3,29.0,Kaggle Competitor
No,Yes,48.0,1,94.7,13.0,Kaggle Competitor
Yes,No,0.0,2,65.0,32.0,Kaggle Competitor
No,No,3.0,3,61.3,26.0,Kaggle Competitor
No,No,4.0,2,44.1,39.0,Kaggle Competitor
No,No,3.0,2,60.9,34.0,Kaggle Competitor
No,No,4.0,1,45.5,29.0,Kaggle Competitor
No,No,2.0,1,61.0,14.0,Kaggle Competitor
No,No,0.0,1,45.0,30.0,Kaggle Competitor
No,No,0.0,1,47.0,20.0,Kaggle Competitor
No,No,3.0,2,42.6,30.0,Kaggle Competitor
No,Yes,19.0,0,50.9,20.0,Kaggle Competitor
Yes,No,0.0,3,65.0,19.0,Kaggle Competitor
No,Yes,31.0,3,76.2,32.0,Kaggle Competitor
No,No,0.0,1,55.0,26.0,Kaggle Competitor
Yes,No,0.0,2,70.0,19.0,Kaggle Competitor
No,No,0.0,1,55.0,27.0,Kaggle Competitor
No,No,0.0,2,49.0,14.0,Kaggle Competitor
No,No,0.0,2,35.0,14.0,Kaggle Competitor
Yes,No,0.0,2,70.0,31.0,Kaggle Competitor
No,No,3.0,3,58.8,30.0,Kaggle Competitor
No,No,0.0,1,54.0,15.0,Kaggle Competitor
No,Yes,0.0,1,36.0,28.0,Kaggle Competitor
No,Yes,29.0,1,74.8,33.0,Kaggle Competitor
No,No,0.0,2,39.0,31.0,Kaggle Competitor
No,No,0.0,2,55.0,20.0,Kaggle Competitor
No,Yes,27.0,2,81.4,32.0,Kaggle Competitor
Yes,No,0.0,4,39.0,17.0,Kaggle Competitor
No,No,0.0,1,47.0,23.0,Kaggle Competitor
No,Yes,25.0,3,79.8,23.0,Kaggle Competitor
No,No,0.0,3,62.0,23.0,Kaggle Competitor
No,Yes,43.0,1,79.6,11.0,Kaggle Competitor
No,No,0.0,0,37.0,13.0,Kaggle Competitor
No,Yes,42.0,0,92.4,24.0,Kaggle Competitor
Yes,Yes,35.0,4,75.4,39.0,Kaggle Competitor
No,No,2.0,1,44.7,18.0,Kaggle Competitor
No,No,0.0,1,42.0,9.0,Kaggle Competitor
No,No,0.0,0,35.0,29.0,Kaggle Competitor
Yes,Yes,45.0,1,86.5,27.0,Kaggle Competitor
No,No,1.0,1,44.2,26.0,Kaggle Competitor
No,No,0.0,0,46.0,22.0,Kaggle Competitor
No,No,0.0,1,27.0,27.0,Kaggle Competitor
No,No,0.0,1,54.0,25.0,Kaggle Competitor
No,No,0.0,1,53.0,17.0,Kaggle Competitor
No,Yes,37.0,1,86.5,34.0,Kaggle Competitor
No,No,0.0,1,34.0,19.0,Kaggle Competitor
No,No,0.0,2,45.0,17.0,Kaggle Competitor
No,Yes,23.0,1,61.2,26.0,Kaggle Competitor
Yes,No,0.0,0,65.0,19.0,Kaggle Competitor
No,No,3.0,1,46.9,17.0,Kaggle Competitor
No,Yes,37.0,2,68.1,26.0,Kaggle Competitor
Yes,No,0.0,4,49.0,16.0,Kaggle Competitor
No,Yes,37.0,2,90.1,13.0,Kaggle Competitor
No,Yes,26.0,1,53.9,24.0,Kaggle Competitor
No,No,0.0,4,55.0,40.0,Kaggle Competitor
No,No,0.0,1,50.0,10.0,Kaggle Competitor
No,No,0.0,4,57.0,23.0,Kaggle Competitor
No,No,3.0,2,43.1,22.0,Kaggle Competitor
No,No,0.0,2,50.0,29.0,Kaggle Competitor
No,No,3.0,2,54.6,42.0,Kaggle Competitor
No,No,0.0,1,30.0,29.0,Kaggle Competitor
No,No,3.0,1,53.9,20.0,Kaggle Competitor
No,Yes,21.0,0,52.6,34.0,Kaggle Competitor
No,Yes,40.0,0,80.2,24.0,Kaggle Competitor
No,No,0.0,1,50.0,38.0,Kaggle Competitor
No,No,4.0,2,50.4,12.0,Kaggle Competitor
No,No,3.0,3,40.5,20.0,Kaggle Competitor
Yes,No,4.0,4,44.0,28.0,Kaggle Competitor
No,No,0.0,3,41.0,14.0,Kaggle Competitor
Yes,No,0.0,4,78.0,14.0,Kaggle Competitor
Yes,No,5.0,5,45.9,27.0,Kaggle Competitor
No,No,0.0,1,46.0,37.0,Kaggle Competitor
No,No,3.0,2,45.3,18.0,Kaggle Competitor
No,No,4.0,1,46.6,22.0,Kaggle Competitor
No,No,0.0,2,40.0,18.0,Kaggle Competitor
No,Yes,32.0,2,71.7,44.0,Kaggle Competitor
No,No,4.0,3,56.4,16.0,Kaggle Competitor
No,No,0.0,2,56.0,6.0,Kaggle Competitor
No,No,0.0,2,50.0,42.0,Kaggle Competitor
No,Yes,44.0,0,100.0,17.0,Kaggle Competitor
