Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,Bandwidth_GB_Year
0,0,1,0,1,1,1,0,1,1,0,0,4180.815992
0,0,0,1,1,1,0,0,0,1,1,0,6845.831296
0,0,0,1,0,1,0,0,1,0,0,0,5953.077209
0,0,1,1,1,1,1,0,1,1,0,1,6072.907276
0,0,1,1,0,1,0,0,1,0,1,1,5673.501264
0,0,0,1,1,1,1,0,1,1,0,1,6110.01152
0,0,0,0,0,1,1,1,1,1,0,0,6227.163207
0,0,0,1,1,1,0,0,0,0,0,1,6150.658199
0,0,1,1,1,1,1,0,1,1,0,0,5502.195694
0,1,0,1,1,1,0,1,1,0,1,1,6291.368213
0,0,1,0,1,1,1,0,1,0,0,1,5671.821266
0,0,0,1,0,1,0,1,0,1,0,1,6177.436257
0,0,0,0,0,0,1,0,0,0,1,0,5900.543943
0,0,1,0,0,0,0,0,1,0,0,1,5909.817728
0,0,1,0,1,0,0,0,1,0,0,1,5575.553256
0,1,1,1,1,1,0,0,1,1,0,0,6532.437967
0,1,0,1,0,1,1,1,1,0,1,0,5568.099221
0,0,0,1,1,0,1,1,0,0,0,1,6815.305528
0,0,1,0,1,1,0,0,0,0,0,0,5341.417352
0,0,1,0,0,1,0,0,0,1,0,1,5179.612997
0,0,0,1,1,1,0,1,0,0,0,0,6427.653862
0,1,1,0,1,1,1,0,0,1,0,1,5469.381433
0,1,1,0,1,1,0,0,0,0,0,0,6206.957458
0,0,0,0,1,1,1,0,1,0,0,1,4888.954667
0,0,0,0,1,1,1,1,1,0,0,1,6385.746999
0,0,0,1,0,1,0,1,1,0,0,0,5964.647059
0,1,0,0,1,1,0,0,1,0,0,0,6095.07687
0,0,0,1,0,1,1,0,0,0,1,1,5556.247274
1,0,1,1,1,1,1,0,1,0,0,0,4595.920043
0,0,1,1,1,1,1,0,1,0,1,1,5990.18794
0,0,0,1,1,1,0,0,0,1,0,1,5739.806189
0,0,0,1,0,1,0,1,0,0,0,1,5935.908059
0,0,1,0,1,1,0,0,0,0,1,0,6184.630782
0,1,0,1,1,1,1,0,0,1,1,1,5917.993233
0,0,0,1,0,1,0,1,1,0,0,0,6300.301731
0,0,0,0,0,1,0,0,0,0,1,0,5903.828849
0,0,1,0,0,1,0,1,0,0,1,1,5634.748909
0,0,0,0,0,1,1,0,0,1,1,1,6015.602918
0,0,0,1,0,1,0,0,0,1,0,1,4969.32191
1,0,0,1,1,1,1,1,0,0,1,1,6070.361595
0,1,0,1,0,0,1,1,0,0,0,1,5520.83439
0,0,1,0,1,1,0,0,1,0,1,1,5533.105998
0,0,0,0,1,1,0,0,0,0,0,1,5311.978852
0,0,0,1,0,1,0,0,1,0,1,0,5435.713342
0,0,0,0,1,1,0,0,0,1,0,1,5098.53904
0,0,0,0,0,1,1,0,1,0,1,1,6565.889584
0,1,1,1,0,1,0,0,1,0,0,0,5040.384412
0,0,1,1,0,1,1,0,0,1,0,1,4367.397207
0,0,0,0,1,1,0,0,0,0,0,1,5718.272878
0,1,1,1,1,1,0,0,0,0,1,0,5241.394025
0,0,0,1,0,1,1,0,1,0,1,1,5027.299322
0,0,0,0,1,1,1,1,1,0,0,0,6286.888744
0,0,1,1,1,1,1,0,0,1,1,1,5364.761472
0,0,0,1,0,1,1,0,0,0,0,0,5532.302162
0,0,0,1,1,1,1,0,0,0,1,1,4966.563579
0,0,0,0,1,1,0,0,1,1,1,1,6001.584896
0,0,0,1,1,1,0,0,1,1,1,0,6175.505483
0,0,0,0,0,1,0,1,1,0,0,1,5664.025426
0,0,1,0,0,1,0,0,0,1,0,1,4862.205431
0,0,1,0,1,1,0,1,0,0,0,1,5808.356444
0,1,0,0,1,1,1,0,1,1,1,1,6116.893966
0,0,0,0,0,1,1,0,1,1,1,1,6197.152457
1,0,0,1,1,1,1,1,0,0,0,0,4512.775123
0,0,1,0,0,1,1,0,0,1,0,0,5791.217393
1,0,1,1,1,1,0,0,1,0,1,0,6131.039453
0,1,1,1,0,1,0,0,1,0,1,1,5296.643482
0,0,0,1,0,1,1,0,1,0,0,1,5017.628209
0,1,0,0,0,0,1,0,0,1,0,1,4382.709253
0,0,0,0,1,1,1,0,1,0,0,0,5462.625983
0,0,0,0,1,1,1,1,1,0,0,0,4152.530591
0,0,0,1,0,1,0,0,1,0,1,0,5233.690338
0,0,1,0,1,1,0,0,0,1,0,1,4188.693579
0,0,1,0,1,1,1,0,0,1,1,1,4445.416771
0,0,1,1,0,1,0,1,0,0,0,1,4656.466477
0,0,0,1,0,1,1,0,1,0,1,0,5012.14381
0,0,0,1,0,0,1,0,0,0,1,1,4721.018056
0,1,0,1,1,1,0,0,0,0,1,1,5399.224156
0,0,0,1,1,1,0,0,1,0,0,1,5684.731048
0,0,0,0,0,1,1,0,1,0,1,0,4823.771422
0,0,0,0,0,1,1,0,1,0,1,1,6447.490491
0,0,1,1,0,1,0,1,0,0,1,1,3877.950833
0,0,0,0,0,1,0,0,1,0,1,1,6271.67502
0,0,0,0,1,1,1,1,0,1,0,1,5700.531807
0,0,0,0,0,1,0,0,1,0,0,1,5361.461661
0,0,1,1,1,1,0,1,1,0,1,1,5638.778543
0,0,1,0,0,1,0,0,1,1,1,1,6444.124341
0,0,0,1,0,0,0,0,0,0,0,0,3529.172638
0,0,0,0,1,1,0,0,0,0,0,0,4363.988222
0,0,1,1,0,1,0,0,0,0,0,0,5708.957593
0,0,0,1,0,1,0,0,1,0,0,1,5349.831255
0,0,1,0,0,0,0,0,1,0,0,1,5962.411724
0,1,0,0,0,1,1,1,1,0,0,1,5705.264431
0,1,0,1,0,1,0,0,0,1,1,1,5319.773541
0,0,1,1,1,1,0,0,1,0,0,1,6638.783919
0,0,0,1,0,1,0,1,0,1,1,1,5261.201726
0,0,0,0,1,1,1,0,1,0,0,1,6414.916465
0,0,1,0,0,0,1,0,1,0,1,1,6343.107984
0,0,0,1,1,0,1,0,1,0,0,1,5940.543417
0,1,1,0,0,1,0,0,1,1,0,1,4017.126949
0,0,1,1,0,1,0,0,0,0,1,0,3946.79376
1,1,0,1,1,1,1,1,0,1,1,1,6199.767982
0,0,0,1,1,1,1,0,0,1,0,0,5425.51161
0,0,0,1,1,1,1,1,0,0,1,0,5725.876807
0,1,0,1,1,1,0,0,0,1,1,1,5388.100592
0,0,0,0,0,1,1,1,1,0,0,1,5861.996544
0,0,0,1,0,1,1,0,0,1,1,1,6311.188879
0,0,0,0,0,1,1,1,0,1,0,0,4805.894692
0,0,1,1,0,1,1,0,1,1,0,1,5807.061171
0,0,0,0,0,1,0,0,1,0,0,0,5707.70468
0,0,0,0,0,1,1,1,1,1,0,1,4658.564203
0,0,0,1,0,1,0,0,1,0,0,1,5579.495808
0,0,0,1,0,1,0,0,0,0,1,1,5583.671778
0,0,1,1,1,1,0,0,1,1,0,0,6528.295974
0,0,0,0,1,1,1,0,1,1,0,0,4745.32751
0,0,0,0,0,1,0,0,1,0,1,0,5246.867359
0,0,0,0,1,1,0,0,1,1,1,1,6192.288655
0,0,1,1,0,1,0,1,1,0,0,1,5760.908084
0,0,1,0,1,1,0,0,0,0,0,1,4473.615207
0,0,0,1,1,1,0,0,0,0,1,0,6569.215906
1,1,0,1,1,0,1,1,1,1,1,1,6689.478561
0,0,0,1,1,1,1,0,0,1,0,1,6284.835432
0,0,1,0,0,1,0,1,0,0,0,1,6361.142706
1,0,0,1,1,1,1,0,0,0,0,0,5168.61323
0,0,0,0,1,1,1,0,0,0,0,1,6572.961443
0,0,0,0,1,1,1,0,1,0,1,1,4652.212743
0,0,1,0,1,1,1,1,0,0,0,0,4955.912119
0,1,1,1,1,1,0,1,0,0,0,1,6558.022236
0,0,1,1,0,1,0,1,0,0,1,0,5997.071735
0,0,1,1,0,1,1,0,0,0,0,1,5659.522313
0,1,1,1,0,1,0,1,1,0,1,0,4639.026778
0,0,1,0,1,1,1,0,0,0,1,1,5616.467158
0,0,1,0,0,1,1,0,0,0,0,1,5831.590077
0,1,0,1,0,1,0,0,0,1,0,0,6050.818366
0,1,0,0,1,1,0,0,1,1,0,0,6304.298349
0,0,0,0,0,1,0,1,1,0,1,0,5059.402086
0,0,0,1,1,1,1,1,0,0,0,1,5527.671776
0,0,0,1,0,1,1,0,0,0,0,1,5417.412777
0,0,1,0,0,1,1,0,0,1,1,1,5214.689346
0,0,1,0,0,0,0,1,1,1,1,1,5953.091281
1,0,0,1,1,0,1,0,0,0,1,1,5202.253182
0,0,0,1,1,0,0,0,0,0,1,1,6010.445763
0,0,0,0,0,1,0,0,1,0,0,0,5249.37739
0,0,0,0,1,1,0,0,0,1,0,1,6044.380838
0,0,0,0,1,0,0,0,1,1,1,1,3894.456441
0,0,0,0,1,1,0,0,0,0,0,1,6121.42438
1,1,0,1,0,1,1,0,0,0,1,0,5208.79271
0,0,0,1,0,1,1,0,0,0,0,0,4946.910016
0,0,0,1,1,1,0,1,0,0,1,0,6171.048605
0,0,0,0,1,1,0,0,1,0,1,1,3965.422778
0,1,0,1,0,1,1,1,1,1,1,0,6472.755676
0,1,0,0,0,0,0,0,1,0,1,1,5849.296401
0,0,1,1,1,1,0,1,1,0,0,1,6075.000814
0,1,1,0,0,1,0,0,1,0,0,1,3843.2286
0,0,1,1,1,1,0,0,1,0,1,1,5932.37794
0,0,0,0,1,1,0,0,0,0,0,0,5828.46448
0,1,0,1,1,1,1,0,0,1,0,0,6516.610972
0,0,0,1,1,0,0,0,1,0,1,1,6242.695434
1,0,1,1,1,1,1,0,1,0,1,1,5701.481448
0,0,1,1,1,1,1,0,0,0,1,1,5519.682788
0,0,1,1,1,1,1,0,0,0,0,1,5209.371279
0,1,0,1,1,1,1,1,1,0,1,1,6764.539694
0,0,1,1,1,0,0,0,1,0,0,0,5546.135558
0,0,1,0,1,0,0,0,0,0,0,0,4113.33849
0,0,1,0,1,1,1,1,1,0,0,0,5999.675904
0,1,0,0,0,1,1,0,1,0,1,0,5399.848703
0,1,1,0,1,1,1,0,1,0,0,1,6086.559502
0,0,0,0,0,1,0,0,0,0,0,1,5433.040814
0,0,0,0,1,0,0,0,0,0,0,0,6455.138761
0,0,0,0,1,1,1,0,0,1,1,1,6130.392142
0,0,0,0,1,1,1,0,1,0,1,0,5353.001743
0,0,1,1,0,1,1,1,1,0,1,1,6691.71698
0,0,1,0,0,1,0,0,0,0,0,0,5877.534771
0,0,1,1,1,1,0,0,1,0,0,1,4421.565715
0,0,0,0,1,1,0,0,0,0,1,0,6448.95087
0,0,1,1,1,1,0,0,0,1,1,1,6414.954544
0,0,0,0,0,1,0,0,0,1,0,1,5529.433476
0,0,0,1,0,1,1,1,1,0,0,1,5133.883667
0,0,0,0,0,1,0,1,0,0,1,1,4137.953493
0,0,0,0,1,1,1,0,1,0,1,0,6230.661267
0,0,0,0,1,1,0,0,0,0,1,1,6079.400361
0,0,0,1,1,1,1,0,0,1,1,1,5114.91266
0,0,0,0,0,1,1,0,1,1,1,1,6051.573796
0,0,1,0,0,1,1,0,1,0,1,1,5617.036978
0,0,1,1,1,0,0,0,0,0,1,1,5260.656937
0,0,1,1,1,1,1,1,0,0,0,1,6063.51865
0,0,1,1,0,1,0,0,1,1,0,0,6192.147248
0,0,0,0,1,1,0,1,1,0,0,1,4928.976354
0,1,0,1,0,1,0,1,1,0,1,0,5879.484066
0,1,0,0,1,1,0,0,0,0,1,1,5802.915462
0,0,1,0,1,1,0,0,0,0,0,1,4118.129556
0,1,0,1,1,1,0,0,1,0,0,1,6213.398927
0,1,0,1,1,1,0,0,0,0,0,0,5143.531186
0,0,0,1,0,1,0,0,1,0,0,0,4324.223957
0,1,0,1,0,1,0,1,1,0,1,0,5626.09355
0,0,1,0,0,0,0,1,0,0,0,0,5885.410472
0,1,0,0,0,1,1,0,1,1,1,1,5674.734009
0,0,0,1,0,1,1,0,1,1,0,0,5429.301177
0,0,0,0,0,1,0,0,0,1,0,1,6210.519966
0,0,0,0,1,1,1,0,0,1,1,0,5311.784514
0,0,1,1,0,1,1,1,1,1,1,0,4582.182243
0,0,0,1,1,1,1,0,1,0,0,1,6222.773491
1,0,1,1,1,1,1,0,0,1,0,0,6457.917933
0,0,0,0,0,1,0,1,0,1,0,1,6253.491089
0,1,0,1,0,1,0,1,1,0,1,1,4517.31047
0,0,0,1,0,1,1,1,0,0,0,1,5341.20171
0,1,0,1,0,1,1,1,1,0,0,1,6754.62207
1,0,0,1,1,1,0,0,0,0,1,1,4019.898568
0,0,1,1,1,1,0,1,1,1,1,0,6516.163879
0,0,1,1,1,1,0,1,1,0,1,0,5655.227579
0,0,0,0,1,1,0,0,0,0,0,0,5407.188993
0,1,0,1,1,1,0,0,0,0,1,0,6521.587044
0,1,0,0,1,0,1,0,1,0,0,1,4745.745988
0,0,0,1,0,1,1,0,1,0,0,1,4144.818142
0,0,0,1,1,1,1,0,1,1,0,0,6555.766575
0,1,1,0,0,1,1,0,0,0,1,1,5832.634128
0,1,0,0,1,1,0,1,0,1,0,0,6121.333453
0,0,0,0,0,1,1,0,0,0,1,0,4745.339554
0,0,1,0,0,1,0,0,0,0,1,0,4883.516353
0,0,0,0,0,1,0,0,0,1,0,0,5771.534863
1,0,1,1,1,1,1,0,1,1,1,1,5655.619699
0,0,0,0,0,1,0,0,0,0,1,1,6204.366661
0,0,0,0,1,1,1,0,0,1,0,1,4928.588057
0,0,0,1,0,1,1,0,0,1,1,0,5717.290302
0,0,0,1,0,1,1,0,0,0,0,0,6042.727068
1,0,1,1,1,1,0,1,0,0,1,1,6799.261898
0,0,0,0,1,0,0,0,1,0,1,0,5857.190657
0,1,1,0,1,0,0,0,0,0,1,0,5278.976104
0,0,0,0,1,1,0,0,1,0,0,0,5934.247818
0,1,1,0,1,1,1,1,1,0,1,1,6048.018658
0,0,1,1,1,1,0,1,0,1,0,1,4735.276139
1,0,1,1,0,1,0,1,1,1,1,1,4520.861055
0,0,0,1,1,1,1,0,0,1,0,1,5960.117505
0,0,0,1,0,1,0,0,1,0,1,1,6690.800209
0,0,0,1,0,1,1,0,0,1,0,1,6443.376935
0,0,0,1,0,1,1,1,0,0,0,0,5824.302038
0,0,1,1,0,1,1,0,0,1,1,1,4334.844433
0,0,0,1,0,1,0,0,0,0,0,1,5256.767211
0,0,0,0,1,1,1,1,0,0,1,0,4367.354584
0,1,1,1,1,1,1,0,0,1,0,1,6329.078853
0,0,0,0,1,1,1,0,1,0,0,1,6484.174701
0,1,0,0,0,1,1,1,0,0,1,1,5175.585295
0,1,0,0,1,1,0,0,0,1,0,1,6071.607482
0,0,0,0,1,0,0,0,1,0,0,0,5611.872408
0,0,0,0,1,1,1,1,1,0,1,1,5184.395666
0,1,0,0,1,1,1,0,1,0,0,0,5245.572739
0,0,1,1,0,0,0,0,1,0,0,1,6146.743893
0,1,1,0,0,1,0,1,0,0,0,1,5559.842937
0,0,1,0,1,1,0,0,0,0,0,1,5530.214199
0,0,1,1,0,1,0,0,0,0,0,1,5831.475339
0,0,0,0,1,1,0,1,0,0,1,0,4503.053128
0,0,1,0,0,1,1,0,1,0,0,1,5757.017238
0,0,1,0,1,0,0,0,1,0,0,1,6149.726033
0,0,1,0,0,1,1,0,0,0,1,0,4132.581901
0,0,1,0,1,1,1,1,0,1,1,1,4710.662382
0,0,1,0,1,1,0,0,0,0,1,1,5682.278193
0,0,0,1,0,1,1,0,1,0,1,0,4672.338886
0,0,1,0,1,1,0,0,1,0,0,1,5661.61911
0,0,0,1,1,1,1,0,0,1,0,0,5351.620303
0,0,0,0,1,1,1,0,0,0,0,1,4696.771589
0,0,0,0,1,0,0,1,0,0,1,1,5794.255165
0,0,1,0,0,1,0,0,0,0,0,1,5284.821838
0,0,0,0,0,1,0,0,0,0,1,1,3795.698707
0,0,0,0,0,1,1,0,0,0,0,0,5989.870888
0,0,1,1,0,1,1,0,0,0,1,1,4231.43285
0,1,1,0,0,1,0,0,0,0,0,0,5000.223337
0,0,1,0,1,1,0,0,1,0,1,1,6270.108334
0,0,0,0,1,1,1,0,1,0,0,1,6049.865594
1,0,0,1,1,1,1,0,0,0,0,0,4549.059635
0,1,0,0,0,1,1,0,0,1,1,0,4465.392448
0,0,0,0,1,1,0,0,1,0,1,0,5450.915329
0,0,0,0,0,0,0,0,1,1,1,1,4667.397297
0,1,0,0,0,1,0,1,0,1,1,0,6078.61865
0,0,0,1,1,1,0,0,0,0,1,1,6317.996068
0,1,0,1,1,0,1,0,1,0,1,1,6611.587446
0,0,1,1,0,1,0,0,1,0,0,1,5031.059535
0,0,1,1,0,1,0,0,1,1,0,0,5308.935137
0,0,1,1,1,1,1,0,0,1,0,1,5887.65047
0,1,1,1,1,1,0,0,1,1,0,1,5396.115807
0,0,1,1,1,1,0,1,0,0,0,1,6496.792308
0,1,1,1,0,1,1,0,0,0,1,1,5474.602288
0,0,1,0,1,1,0,0,0,0,0,1,4918.504071
0,0,1,0,1,1,1,1,0,1,0,0,4455.454555
0,0,1,1,0,0,0,0,0,1,0,1,5645.809212
0,0,1,0,1,1,1,0,1,0,1,0,6335.816115
0,0,1,1,1,1,1,0,0,1,1,1,4317.109974
0,0,0,0,0,1,0,0,1,1,1,1,5830.697844
0,0,0,1,0,1,0,0,0,1,1,0,4574.099766
0,0,0,0,0,1,1,1,0,0,0,1,5811.49739
0,0,0,0,1,1,0,0,0,0,1,1,4735.770641
0,0,0,0,1,1,1,0,0,0,0,1,5042.24777
0,0,0,0,0,1,1,1,0,1,0,0,4695.581772
0,1,0,1,0,1,1,1,0,1,0,1,4828.2039
0,0,0,0,0,1,0,1,0,0,1,1,5715.521871
0,0,1,0,0,1,0,0,1,0,1,0,6022.975358
0,0,1,0,0,1,0,1,0,0,1,1,5017.361668
0,1,0,1,0,1,0,1,1,0,0,0,5731.345598
0,0,0,1,0,1,1,0,1,0,0,1,4592.61237
0,1,0,0,1,0,0,0,0,0,1,0,5050.910171
0,0,0,1,0,1,1,1,0,0,0,1,5590.939054
0,0,1,0,1,1,1,0,1,0,0,0,5765.833852
0,0,0,1,0,1,1,0,1,0,1,1,5431.249367
0,1,0,0,0,1,0,1,1,0,1,1,3812.804172
0,0,0,1,1,0,1,0,0,1,0,0,6626.798645
0,1,1,0,0,0,1,0,1,0,0,0,6255.328337
0,1,0,0,1,1,0,0,0,1,1,0,4683.297629
0,0,0,1,1,1,1,1,0,0,0,0,5474.08598
0,0,1,0,0,1,0,0,0,1,0,1,5915.392765
0,1,0,0,1,1,1,1,0,0,1,0,6380.564424
0,0,0,0,1,1,0,1,1,1,0,1,6407.974398
0,0,0,0,0,1,1,0,0,0,1,0,5449.470206
0,0,1,0,1,1,0,0,0,1,0,1,4831.131738
0,1,1,0,0,1,0,0,1,0,1,1,4969.898649
0,1,0,0,1,0,1,0,0,0,1,1,5319.532385
0,0,1,1,0,1,0,1,0,1,0,1,5276.705264
0,0,0,1,1,1,1,0,1,1,0,0,4894.603978
0,0,1,1,1,1,0,0,0,1,0,1,5259.491359
0,0,1,1,0,1,0,1,0,1,0,0,4783.923527
0,1,1,0,1,1,1,0,0,1,0,1,5205.750156
0,0,0,0,0,1,0,0,0,0,0,0,4747.190141
0,0,1,0,1,1,0,0,0,0,0,1,6204.546376
0,0,0,1,0,1,1,0,0,1,0,0,5990.538991
0,0,0,1,0,1,1,1,0,0,1,0,6092.399467
0,0,0,0,0,1,0,0,0,0,1,1,3246.325481
0,0,1,1,0,1,1,0,0,0,0,1,4780.976448
0,0,1,0,1,1,0,0,0,1,0,0,4904.169797
1,0,1,1,1,1,0,0,1,0,1,0,4756.00161
0,0,0,0,1,1,1,0,1,1,1,1,6292.807402
0,0,0,0,0,1,0,0,0,0,1,1,4527.054831
0,0,0,1,1,1,0,0,1,0,1,1,6246.585167
0,0,0,0,1,1,1,0,1,0,0,1,5004.005579
0,0,1,1,0,0,0,0,1,0,1,0,4463.694644
0,0,0,0,0,1,0,0,0,1,1,0,4732.791307
0,0,1,0,1,0,0,0,0,0,0,1,4580.335893
0,0,1,1,0,1,0,0,0,1,0,1,4184.902878
0,0,0,0,0,1,0,0,1,1,0,0,6033.167408
0,0,1,0,1,1,1,1,0,0,0,0,5330.00965
0,1,0,1,0,1,1,1,0,1,0,0,5764.752948
0,0,0,1,0,1,0,0,0,0,0,1,5964.347127
0,0,1,1,1,0,1,0,1,1,1,1,5639.473416
0,0,1,0,0,1,1,0,0,0,1,0,5503.322362
0,0,1,1,0,1,0,0,1,0,0,1,5811.165878
0,0,0,1,0,0,1,0,0,1,0,0,5972.05769
0,0,0,0,0,1,1,1,0,0,1,1,6499.037593
0,0,0,1,0,1,0,0,0,1,0,0,4102.71703
0,1,0,0,0,1,0,0,0,0,1,0,3971.685185
0,0,0,1,1,0,0,1,0,0,0,1,6135.277354
0,0,1,0,1,1,0,0,1,0,1,1,5026.107394
0,0,1,1,0,1,1,0,1,1,0,1,5331.216027
0,0,0,0,1,1,0,0,1,0,1,1,5441.933092
0,0,1,1,1,1,1,0,0,0,1,1,6340.235212
0,0,1,0,0,1,0,0,1,0,0,0,4899.758441
0,0,0,1,0,1,0,1,0,0,1,1,4852.623608
0,0,0,1,0,1,0,0,0,1,0,1,5099.866817
0,0,1,1,1,1,0,1,1,0,0,0,6182.78427
0,0,1,0,1,1,1,0,1,0,0,1,5384.246623
0,0,1,1,0,0,0,0,1,0,1,1,4935.980732
0,1,1,1,1,1,0,1,0,0,0,0,6747.936863
0,1,0,1,1,1,0,0,1,0,0,0,5197.361049
0,0,1,0,1,1,1,1,1,0,1,1,5905.250692
0,0,0,0,0,1,1,0,0,0,1,1,5917.693418
1,1,0,1,1,1,0,1,0,0,0,0,5530.883577
0,0,0,0,0,0,1,1,1,0,0,0,4968.328024
0,0,1,1,0,1,0,0,0,0,0,0,5398.347301
0,1,1,0,0,1,0,1,0,0,1,1,5347.776998
0,1,1,0,0,1,1,0,1,1,1,1,6559.360681
0,0,1,0,0,1,1,0,0,0,1,1,5386.455531
0,0,0,0,0,1,0,1,1,0,0,1,5762.454827
0,0,1,1,0,1,1,0,0,1,0,1,5228.370243
0,0,0,0,0,1,1,1,1,0,0,1,4108.848897
0,1,1,1,1,0,1,0,0,0,0,1,4646.632157
0,1,0,0,0,1,1,0,1,0,1,0,6308.665694
0,0,1,0,1,1,1,0,1,0,1,1,5663.575209
0,1,1,0,1,1,0,0,1,0,0,0,5010.797341
0,0,0,1,0,1,1,0,1,0,1,1,5563.392672
0,0,1,0,0,1,0,0,1,1,1,1,3969.782146
0,0,0,1,0,1,0,0,1,0,1,1,5030.771701
1,0,0,0,1,1,1,0,1,1,1,0,6006.905316
0,0,1,1,1,1,0,0,0,1,0,1,5972.423634
0,0,1,1,1,1,1,0,0,0,0,1,6739.19212
0,0,1,1,0,1,1,0,0,1,0,1,5579.15458
0,0,1,1,1,1,0,0,0,0,0,0,5709.211479
0,0,0,0,0,1,1,0,0,0,0,0,5516.527396
0,0,0,0,1,1,0,0,0,1,0,1,4893.99719
0,0,1,0,1,0,0,0,1,0,1,0,4164.277154
0,0,0,0,0,1,0,0,0,0,0,0,4345.907298
0,1,1,1,0,1,0,0,1,0,0,1,5419.934519
0,0,1,0,1,1,1,0,1,0,1,1,5693.466496
0,1,1,0,0,1,1,0,1,1,0,0,5913.125552
1,0,0,1,1,1,0,0,0,1,0,0,5688.676981
0,0,1,0,1,1,1,0,0,0,0,0,5733.035422
0,1,0,1,1,1,1,1,0,0,0,1,5894.516764
0,0,0,0,0,1,0,0,0,0,0,1,5766.913605
0,0,0,1,1,1,0,0,0,0,1,0,6182.666346
0,0,1,0,1,1,0,0,0,1,0,0,5312.129835
0,0,1,0,0,1,0,1,0,0,0,0,5796.999774
0,0,1,1,0,1,0,1,0,1,0,1,6261.419372
0,0,1,0,1,1,0,0,0,0,1,1,5173.091219
0,0,1,0,0,1,0,1,0,1,0,0,4862.320826
0,0,0,1,1,1,1,0,1,0,1,0,5005.571485
0,0,1,0,0,0,0,1,0,0,1,1,5466.37029
0,0,0,1,0,1,1,1,0,0,1,0,6503.984053
0,0,0,0,0,1,0,0,1,1,1,1,5072.66967
0,0,1,1,0,1,1,0,1,1,0,1,5942.048606
0,0,0,0,0,1,1,1,1,0,1,0,6178.61031
0,0,0,1,0,1,1,0,0,0,0,1,4529.909678
0,0,1,0,0,1,0,0,0,0,0,1,6336.618694
0,1,0,0,1,1,0,0,0,0,0,1,5082.031319
0,0,0,0,0,0,0,0,1,0,0,1,4594.835502
0,0,1,1,0,1,0,0,1,0,0,1,5128.882309
0,1,1,1,0,0,1,0,1,0,0,0,5270.685618
0,0,0,1,1,1,1,0,0,1,1,0,6054.367041
0,0,0,1,1,1,0,1,1,1,1,0,6502.025208
0,0,1,1,0,1,1,0,0,0,0,1,6300.056458
0,0,1,1,0,1,0,1,1,0,1,0,5948.856328
0,0,0,1,0,1,1,0,0,0,1,0,3894.441976
0,0,0,0,1,0,1,0,0,0,1,0,3491.783586
0,0,0,0,1,1,1,1,1,0,0,0,4475.105272
0,1,0,0,1,1,0,1,0,1,1,1,4695.750395
0,0,1,0,1,1,0,0,0,0,1,0,6322.708205
0,0,0,1,0,1,0,1,0,1,0,1,3382.423508
0,0,1,1,1,1,1,1,0,0,1,1,5112.939726
1,1,0,1,1,1,1,1,1,1,1,1,4811.89025
0,0,1,0,1,1,0,1,0,0,1,1,5431.15051
1,0,1,0,1,0,1,0,0,0,1,0,5088.803181
0,0,0,1,0,1,0,0,0,1,0,1,6655.981104
0,0,0,1,1,1,0,0,0,1,1,1,6187.029956
0,0,0,1,1,0,1,0,0,1,1,0,5276.196262
0,0,1,1,0,1,1,0,0,1,1,1,4642.032276
0,0,1,0,1,1,0,0,0,1,1,0,6709.021998
0,0,1,0,0,1,0,1,1,0,0,0,3950.92899
0,0,1,1,1,1,1,0,0,0,0,1,5903.302417
0,0,0,0,1,1,0,0,1,1,1,0,5460.921432
0,1,0,1,0,1,0,0,0,0,0,0,5269.076385
0,0,0,0,0,1,1,0,1,0,0,1,5320.166858
0,0,0,0,1,1,0,1,1,1,0,1,6017.570291
0,0,1,0,0,1,1,0,0,1,0,1,4899.179172
0,0,0,1,0,1,1,1,1,0,1,0,6641.027483
0,0,0,0,0,1,0,0,1,0,0,1,5981.238779
0,1,0,1,1,1,0,0,1,0,1,1,5610.672962
0,0,0,1,1,1,0,0,1,0,0,0,6769.093084
0,0,0,1,0,1,0,0,1,1,0,1,5385.903276
0,0,0,1,0,1,0,1,1,0,1,0,5559.919752
0,0,0,0,1,1,1,0,0,0,1,0,5296.312677
0,0,0,0,0,1,0,0,1,0,0,1,4226.329148
0,0,0,0,0,1,0,0,0,1,0,1,5769.179556
0,0,0,1,1,1,0,1,0,1,1,1,4726.095224
0,0,0,1,1,1,1,0,1,0,1,1,4315.04425
0,1,0,0,0,1,1,0,0,0,0,0,5921.61952
0,0,0,1,0,1,1,1,0,0,1,0,3601.393455
0,0,0,1,0,1,0,0,1,0,0,1,5057.818142
0,0,1,1,0,1,1,1,0,0,1,0,5200.564235
0,0,0,0,1,0,1,0,1,0,0,0,6015.544544
0,0,0,1,0,1,0,1,0,0,0,1,5248.831273
0,0,0,1,1,1,1,0,1,0,0,0,5248.280009
0,0,0,1,0,1,1,0,1,0,0,1,6484.666128
0,0,0,0,1,1,0,1,1,0,1,1,5662.285046
0,0,0,1,1,1,1,0,0,1,0,1,5854.565694
0,0,1,0,0,1,1,0,1,0,1,0,5566.008454
0,0,0,0,0,1,0,1,0,1,0,1,6315.438306
1,0,1,0,1,1,0,0,1,0,1,1,5003.406744
0,0,1,1,1,1,0,0,0,0,0,1,6283.625527
0,0,0,0,1,1,0,0,1,0,0,1,4993.628447
0,0,1,0,0,1,1,0,0,1,1,1,5489.048081
