Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year
0,0,0,0,1,1,0,0,0,1,0,0,129.9598,6335.855442
0,0,0,1,0,1,1,0,0,0,1,1,172.4404,5229.211184
0,0,0,0,0,1,0,1,0,0,1,0,134.9509,3260.745232
0,1,1,1,0,1,0,0,1,0,0,1,142.4713,5473.390798
0,0,0,1,0,1,0,0,0,0,1,1,127.4586,5394.915308
0,0,0,1,0,1,1,1,0,0,0,1,169.9447,4217.907706
0,0,1,1,1,1,1,0,0,0,1,1,275.1198,6149.65603
0,1,0,1,1,1,1,0,1,1,1,0,277.6513,5945.934734
0,0,0,0,0,1,1,0,1,0,1,0,179.9794,5867.544803
0,0,0,0,1,1,0,0,0,0,0,1,147.4421,6069.194377
0,1,1,0,0,0,1,0,1,0,0,1,149.9928,3614.976172
0,0,0,1,0,1,1,0,0,0,0,1,169.9447,5089.775857
0,0,1,0,1,1,0,0,0,0,0,1,159.9512,5095.502574
0,0,0,1,0,1,0,0,0,1,1,0,142.4526,5434.730554
0,1,1,0,1,1,1,1,0,0,1,1,214.9525,3912.208832
0,0,1,0,0,1,0,1,0,0,1,1,147.4601,5524.247776
0,0,1,1,0,0,1,0,0,0,0,1,149.9776,5417.867266
0,0,1,0,0,1,1,0,1,0,0,1,149.9928,6147.448121
0,0,0,0,0,1,0,0,0,0,1,1,114.9509,6359.975691
0,0,0,0,1,1,1,0,0,0,1,0,202.4433,6400.696695
0,0,1,1,1,1,0,0,1,0,0,0,232.6415,4716.06213
0,0,0,1,0,1,0,1,1,0,0,0,117.4858,5748.365703
0,0,1,0,1,1,0,0,0,0,0,1,127.475,6045.138773
0,0,0,1,1,1,1,0,0,1,1,1,265.1283,6503.161137
0,0,1,1,1,1,1,0,1,1,0,1,247.6647,6106.678679
0,1,0,0,1,1,0,0,1,1,1,0,152.5022,5932.384715
0,0,0,0,0,1,0,0,1,0,0,1,124.9781,5268.837296
0,1,0,0,1,1,1,1,1,1,1,1,197.484,6865.467972
0,0,0,0,0,0,1,0,1,1,1,1,150.0208,5716.051522
1,0,1,1,1,1,0,0,1,0,1,1,255.1372,5401.877883
0,0,0,1,1,1,1,0,0,1,0,1,210.1563,5230.495459
0,0,0,1,1,1,1,1,0,0,0,1,240.1149,5956.933654
0,0,0,0,1,1,1,0,1,0,0,1,172.4705,6089.889713
0,0,0,0,0,1,1,0,0,1,1,1,149.9741,6136.96562
0,0,0,0,1,1,1,0,1,0,0,1,159.9942,4121.77937
0,0,1,1,1,1,1,0,1,1,1,1,257.6841,5298.949356
0,0,0,1,0,1,1,1,0,0,1,1,172.4404,5962.861013
0,0,1,1,0,1,0,1,0,1,0,1,132.466,5151.21569
0,0,1,0,0,1,0,1,1,0,1,1,159.983,4675.756402
0,0,0,0,1,1,1,1,0,1,0,1,149.989,4281.425931
0,0,0,1,0,1,1,0,1,1,1,0,187.4811,6374.103135
0,0,0,0,1,1,0,0,1,0,0,1,127.4887,6101.516217
0,0,1,0,0,1,0,0,1,0,0,1,137.4872,5739.929828
0,0,0,0,0,0,1,0,0,0,1,1,167.4564,4647.66648
0,0,0,0,1,1,1,1,0,0,1,1,202.4433,4811.298513
0,0,1,0,0,1,1,1,0,0,0,0,157.4698,5209.85908
0,0,0,0,0,1,0,0,0,1,1,1,117.4686,5319.498579
0,0,0,0,1,1,1,1,0,1,0,1,182.4653,4861.72144
0,0,0,1,0,1,0,1,0,0,1,1,139.9349,6722.143611
0,0,0,1,0,1,0,0,1,0,1,0,172.4579,4533.008494
0,0,0,0,0,0,0,0,1,1,0,1,127.4958,4901.491925
0,1,0,0,0,1,1,0,1,1,1,1,182.497,4643.51863
0,0,0,0,0,1,0,0,0,0,0,1,79.97886,4585.713564
0,0,1,1,0,1,0,0,1,0,0,1,142.4713,6282.463563
0,1,0,1,0,0,0,1,0,0,1,1,139.9349,6020.277207
0,0,1,1,0,1,0,0,0,1,0,1,132.466,6543.110379
0,1,0,0,0,1,0,1,1,0,0,1,104.9781,6399.222377
0,0,0,1,1,0,1,0,1,0,1,0,255.1336,4784.796994
0,0,0,1,0,1,0,0,1,0,1,1,172.4579,5615.849093
0,0,1,0,1,0,1,0,1,1,1,0,229.9931,4646.442659
0,0,1,0,1,1,0,0,0,0,0,1,159.9512,4966.136132
0,0,0,0,1,1,1,0,0,1,0,1,162.4653,6205.696339
0,1,1,0,0,1,0,0,1,0,0,0,137.4872,5036.334729
0,0,0,0,1,0,1,0,0,0,0,0,159.9476,6033.647017
0,0,1,0,1,1,1,1,0,0,0,1,172.4567,5553.300748
0,0,0,0,1,1,1,0,0,1,0,0,162.4653,6599.040223
0,0,0,0,0,1,1,0,0,0,0,1,112.4844,5460.550342
0,0,0,1,0,1,1,0,1,1,1,0,187.4811,6742.932022
0,1,1,1,1,1,1,0,0,0,1,1,255.1198,6640.554732
1,0,1,1,1,1,1,1,0,1,0,0,235.1417,5463.709926
0,0,0,0,1,1,0,0,1,1,1,0,184.9785,6391.573253
0,0,1,1,0,1,0,0,1,0,1,1,152.4907,3992.718989
0,0,0,1,0,1,1,0,0,0,0,0,149.9447,6093.091927
0,1,1,0,0,1,0,0,1,0,1,1,139.983,5849.463694
0,0,1,1,0,1,0,0,0,0,0,0,129.9483,5989.985996
0,1,0,0,0,1,0,0,1,0,1,1,147.4738,4970.688189
0,1,1,1,0,1,0,0,1,1,0,1,144.9889,6398.11875
0,0,0,0,0,1,0,0,0,1,1,0,137.4686,5269.998748
0,0,1,1,0,1,0,0,0,0,0,1,129.9483,4526.335532
0,1,0,0,0,1,0,0,0,0,1,1,114.9509,5754.564928
0,0,0,1,0,1,0,0,1,1,0,0,132.4798,5830.300597
0,0,0,1,1,1,0,0,1,1,0,1,222.65,5983.812869
0,0,0,0,0,1,0,0,1,1,0,1,107.4958,5865.625146
0,0,0,0,0,1,1,0,0,0,1,0,134.9801,5004.36005
0,1,0,0,0,1,0,0,0,0,0,1,112.4551,5781.732
0,0,0,0,1,0,1,0,0,0,0,0,159.9476,4927.165029
0,1,1,1,1,1,1,1,1,0,1,0,267.6427,6713.081591
1,1,0,1,1,1,0,0,0,0,0,0,175.1331,4797.122065
0,1,0,0,0,1,0,0,0,0,1,1,114.9509,4974.163846
0,0,0,1,0,1,0,0,1,0,0,1,149.9621,5514.944335
0,0,0,1,1,1,1,0,0,0,1,1,262.6106,6021.415503
0,1,1,1,1,1,0,0,1,1,1,0,225.1786,5252.083564
0,0,0,1,1,1,1,0,1,0,0,0,232.6378,6735.268525
0,0,0,0,0,1,0,0,1,1,1,1,129.9915,5771.251702
0,0,0,1,0,1,0,0,0,0,1,1,139.9349,6024.715109
0,0,0,0,0,1,0,1,0,1,0,0,114.9728,4895.745165
0,0,1,0,0,1,0,0,1,0,1,1,139.983,5562.051941
0,0,0,1,1,1,1,0,0,1,1,1,265.1283,6091.064644
0,0,1,1,0,1,1,1,0,0,1,0,184.9496,6161.945348
0,1,0,1,0,1,1,0,0,0,0,0,169.9447,5971.515636
0,0,0,1,0,1,1,0,0,1,0,1,172.4624,6484.787518
1,0,1,1,1,1,1,0,0,1,0,1,235.1417,5640.808851
0,0,0,0,1,1,0,0,0,0,0,1,114.9658,4920.518248
0,0,1,1,1,1,1,0,1,1,0,1,247.6647,6066.504159
0,0,0,0,1,1,0,0,1,0,0,1,127.4887,6174.824996
0,0,0,0,1,1,0,0,0,0,0,1,127.4421,6084.511649
0,0,0,1,0,1,0,0,0,0,0,1,137.4392,6003.619513
0,0,0,0,0,1,0,0,0,0,1,0,102.4746,5237.396005
0,0,0,0,1,1,0,0,1,0,1,0,182.4608,5367.056964
0,0,1,1,0,0,0,0,0,1,0,1,119.9897,4031.48686
0,0,0,0,0,1,0,0,1,1,0,0,107.4958,5796.100318
0,0,0,0,0,0,1,1,1,0,1,1,179.9794,5225.360098
0,0,0,1,0,1,1,0,0,0,1,1,192.4404,6134.697014
0,0,0,0,0,1,0,0,0,1,1,0,104.9923,5289.954359
0,0,0,0,0,1,0,0,0,0,0,0,112.4551,5727.757032
0,0,0,1,1,1,0,0,0,0,0,0,207.6094,6205.48799
0,0,1,0,0,0,1,0,1,1,1,1,162.5299,5824.23881
0,0,0,0,0,0,1,0,1,0,0,1,137.4836,4941.678785
0,0,0,1,1,1,0,0,0,0,0,1,175.1331,4442.533708
0,0,1,0,0,1,1,0,0,1,0,1,127.5112,5938.865925
0,0,0,1,0,1,0,0,0,1,0,1,119.9568,4869.334092
0,0,0,0,1,1,0,1,0,0,0,0,147.4421,5557.721713
0,0,0,0,0,0,0,0,0,0,0,1,112.4551,4939.550584
0,1,0,1,0,1,0,0,0,0,0,0,104.9629,5080.067605
0,0,0,1,0,1,0,0,1,1,1,1,174.9755,5668.159085
0,1,1,0,0,1,1,1,1,0,1,1,192.4885,5659.937572
0,0,0,0,1,1,0,0,0,1,0,1,149.9598,6017.607321
0,0,1,1,0,1,1,1,0,0,1,0,204.9496,5208.138235
0,1,0,0,1,1,0,1,0,1,0,1,149.9598,5761.220242
0,0,1,0,0,1,0,0,0,0,0,0,104.9643,4610.805566
0,0,1,1,0,1,1,0,0,0,0,0,162.4538,5641.701018
0,0,1,0,0,0,1,0,1,1,1,1,162.5299,6074.151439
0,0,1,0,1,1,0,0,0,0,1,0,182.447,5247.01062
0,0,1,1,0,1,1,0,1,0,0,1,194.9768,4183.048936
0,0,0,0,1,1,0,0,0,0,1,1,169.9378,4477.609834
0,0,0,0,1,1,1,0,0,0,1,0,182.4433,5445.967827
0,0,1,1,0,1,0,0,1,0,1,1,164.967,5871.888679
0,1,0,0,0,1,0,0,1,1,1,1,117.5152,4181.676431
1,0,1,1,1,1,1,0,0,0,0,1,252.624,4968.719293
0,0,1,0,0,1,0,1,0,0,0,1,124.9643,4768.978651
0,0,0,1,1,1,1,1,1,0,0,1,252.6378,6171.559833
0,0,0,0,0,1,0,0,1,0,0,0,104.9781,5848.006408
0,0,0,1,0,1,1,1,0,0,0,1,137.4684,5859.752162
0,1,1,0,1,1,0,1,1,1,0,1,174.9919,5555.86987
0,0,1,0,1,1,0,0,0,0,0,0,159.9512,5174.273895
0,0,0,0,1,1,0,0,0,0,0,0,147.4421,5837.517911
0,0,0,1,0,1,0,0,1,0,0,1,129.9621,5586.42851
0,0,0,1,0,1,0,1,0,0,1,0,139.9349,5698.426541
0,0,0,0,1,1,0,0,0,1,0,1,149.9598,5481.366195
0,1,0,1,0,1,0,0,1,1,0,1,152.4798,4091.382815
0,0,1,1,1,1,1,0,1,1,0,0,235.1884,6667.97528
0,0,0,0,1,1,0,0,1,0,0,1,139.965,5866.495925
0,0,1,0,1,1,0,1,1,1,0,0,154.9919,6411.160905
0,1,0,1,1,1,0,0,1,0,0,1,187.656,5611.622091
0,1,1,1,0,1,0,0,0,0,0,0,129.9483,6590.287954
0,0,0,0,0,1,0,0,0,0,1,1,114.9509,6385.814454
0,0,1,1,0,1,1,0,1,1,0,0,165.0182,5902.542522
0,0,1,1,0,1,0,0,0,0,1,0,139.9678,5611.04531
0,0,1,1,1,1,1,1,1,0,0,1,245.147,6854.114445
1,0,1,1,1,1,1,0,0,1,1,1,245.1612,5385.186807
0,0,1,0,1,1,0,1,1,1,1,1,177.4876,5066.934116
0,0,1,0,1,1,0,0,0,1,1,1,184.9647,5479.036356
0,0,1,0,0,1,1,0,0,1,0,1,139.9875,5562.421296
0,0,0,0,0,0,0,0,1,0,1,0,114.9976,5316.712002
0,0,1,0,1,1,1,0,0,0,1,1,214.9525,5466.255604
0,0,0,0,0,1,0,1,1,0,0,1,124.9781,4723.54426
0,1,0,0,0,1,0,1,0,1,0,0,82.49655,5848.90356
0,0,1,0,0,1,0,0,1,0,1,1,139.983,5475.340643
0,1,0,1,0,1,1,0,1,0,0,0,149.9913,6017.868507
1,1,1,1,1,1,0,0,1,0,1,1,255.1372,4656.200883
0,0,0,1,1,1,0,0,0,0,0,1,187.6094,6799.703331
1,0,1,1,1,1,0,0,0,1,0,1,222.6362,5768.283353
0,0,1,1,1,1,0,1,0,1,0,1,202.6362,5232.068649
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,5576.065751
0,1,1,1,0,1,1,1,1,0,1,1,184.9963,3832.149233
0,0,1,0,1,1,0,0,0,0,1,0,149.9707,5617.743323
0,0,0,1,0,1,1,0,1,0,0,0,149.9913,4874.991387
0,1,1,1,0,0,0,0,0,0,0,1,117.472,5404.784064
0,0,1,0,0,1,0,0,0,0,1,0,114.9838,5748.451595
0,0,0,0,0,1,0,1,1,0,1,0,127.4738,6167.764392
0,1,1,0,0,1,1,1,1,0,1,1,192.4885,5995.290634
0,0,1,1,0,1,0,0,0,0,1,0,172.4441,4317.862166
0,0,0,1,0,1,1,0,0,0,1,1,192.4404,4246.327693
1,0,0,1,1,1,1,0,1,1,1,1,257.6513,5009.989918
0,0,1,0,0,1,1,0,1,0,0,1,169.9928,4953.477077
0,1,1,1,0,1,0,0,0,0,1,1,172.4441,6127.72243
0,1,1,1,0,1,1,0,1,0,0,0,194.9768,3754.322576
0,1,1,1,0,1,0,0,0,0,1,1,152.4441,6294.425576
0,0,0,0,0,1,1,0,1,0,1,1,179.9794,4851.255631
1,0,0,1,1,0,0,1,0,0,1,1,210.1051,6417.345402
0,0,1,1,0,0,0,1,0,0,1,1,152.4441,6093.493249
0,0,1,1,0,1,0,1,0,0,1,1,172.4441,5613.208858
0,0,0,0,0,1,1,0,1,1,0,0,127.525,3656.35595
0,0,0,1,0,1,0,1,1,1,0,1,152.4798,5412.512376
0,0,1,0,0,1,0,0,0,1,1,1,129.9778,6659.547499
0,0,1,0,0,1,1,0,1,0,1,0,192.4885,6053.671903
1,0,1,1,1,1,1,1,0,0,1,1,255.1198,6426.687397
0,0,0,0,0,1,0,1,1,1,1,1,129.9915,4947.825183
0,1,1,0,1,1,1,0,1,1,1,1,229.9931,5482.759209
0,0,0,0,0,1,0,0,0,0,1,1,114.9509,5511.579607
0,0,0,1,0,1,1,1,0,0,1,0,192.4404,5595.256243
0,0,1,1,0,1,1,1,1,0,1,1,217.4725,6002.159687
0,0,0,0,0,1,0,0,0,1,1,1,137.4686,6125.821735
0,0,0,1,0,1,1,0,0,0,0,0,149.9447,3822.54562
1,1,1,1,1,1,0,0,0,0,0,1,220.1185,4194.186085
0,0,0,1,0,1,1,1,1,0,1,0,204.9634,5976.68996
0,1,1,0,0,1,0,1,1,0,1,1,159.983,4801.928653
0,1,1,0,1,1,1,0,0,0,0,0,172.4567,4323.817647
0,0,1,0,0,1,0,0,1,0,0,1,117.4872,6470.044027
0,0,0,0,0,1,1,1,1,1,0,1,140.0013,5514.922539
0,0,0,0,0,1,1,0,0,0,0,0,144.9607,5386.649919
0,0,1,1,0,1,0,0,1,0,1,0,184.967,5655.455765
0,0,0,1,0,1,0,0,1,0,0,1,129.9621,4616.261041
1,0,1,0,1,1,1,1,0,0,0,0,172.4567,4050.379301
0,0,0,0,0,1,1,0,0,0,1,1,167.4564,4821.711621
0,0,0,1,0,1,0,0,1,1,0,0,152.4798,6083.416035
0,1,0,1,0,1,1,1,1,0,0,0,182.4676,5874.695874
0,0,1,0,0,1,0,1,0,1,0,0,127.482,5573.344552
0,0,0,0,1,1,0,0,0,1,1,1,139.9792,5070.792059
0,0,1,1,0,1,1,0,1,0,0,0,174.9768,5940.705687
1,0,0,1,1,1,1,0,0,0,1,1,242.6106,6191.579895
0,0,0,0,0,1,0,0,1,1,1,0,129.9915,5148.146411
0,1,1,1,0,1,0,0,0,1,1,1,174.9618,6399.072403
0,0,1,1,0,1,0,1,0,1,1,0,154.9618,6518.531089
0,0,0,1,1,1,0,0,1,1,0,1,202.65,4439.358981
0,0,1,0,0,1,0,0,1,1,0,1,107.5286,4661.218675
0,1,0,0,0,1,0,0,1,1,0,1,127.4958,5805.233954
0,0,0,0,0,1,1,1,1,0,1,0,159.9794,4697.773285
0,1,1,0,1,1,0,0,0,1,1,1,184.9647,6294.155657
0,0,0,0,0,1,0,0,0,0,0,0,92.45514,5733.79702
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,4819.114767
0,0,1,1,0,1,0,1,0,1,0,0,132.466,5440.70707
0,1,0,0,0,1,0,1,1,1,1,1,129.9915,6398.841901
0,1,0,0,0,1,1,0,0,1,1,1,137.4978,5847.437103
1,0,1,1,1,1,1,0,1,0,1,0,267.6427,4642.627892
0,1,0,0,0,1,0,0,0,0,0,0,92.45514,6242.49162
0,0,1,0,0,0,0,1,1,0,0,0,137.4872,4543.82768
0,0,0,1,1,1,0,0,0,0,1,0,210.1051,6376.639792
0,0,1,0,1,1,1,0,1,1,1,0,209.9931,4735.622867
1,0,0,1,1,0,1,0,1,0,1,0,275.1336,4314.292516
0,1,0,0,0,1,0,0,0,0,1,1,102.4746,5801.078035
0,0,1,1,1,1,0,0,0,1,1,1,225.132,6323.723983
0,0,0,0,1,1,1,1,1,0,1,1,194.9663,5735.231545
1,0,0,1,1,1,1,0,1,1,1,0,257.6513,6273.993497
0,1,1,0,1,1,1,0,0,1,0,1,194.9744,5862.216204
0,0,0,1,0,0,0,0,0,0,0,0,104.9629,5401.772294
0,0,0,0,1,1,0,0,1,0,0,1,139.965,5084.851456
0,0,0,1,1,1,0,0,0,0,1,0,230.1051,5519.813683
0,0,1,0,1,1,0,0,0,1,1,1,184.9647,4813.13127
0,0,1,0,0,1,0,1,1,0,0,0,137.4872,5512.596647
0,0,0,1,1,1,1,0,0,0,1,0,242.6106,5455.706117
0,0,0,0,0,1,0,1,0,0,0,0,92.45514,5449.342554
0,0,1,0,0,0,1,0,0,1,0,0,127.5112,4979.764199
0,0,0,0,1,1,0,0,0,0,0,1,127.4421,5329.246171
0,0,0,0,1,1,0,1,0,1,0,0,129.9598,6317.989438
0,1,0,1,0,1,1,0,0,1,1,1,194.9581,4724.802444
0,0,1,0,1,1,1,0,0,0,0,1,192.4567,4945.69374
0,0,1,1,1,1,0,0,0,0,0,1,200.1185,5285.025958
0,0,0,1,0,1,1,1,0,0,1,1,192.4404,6395.482406
0,0,0,0,0,1,1,0,1,1,0,1,160.0013,5078.029461
0,0,0,1,0,1,0,0,0,1,1,1,142.4526,6548.739039
0,0,0,0,0,1,1,0,0,1,1,1,169.9741,4019.765436
0,0,0,1,0,0,0,1,1,0,0,1,149.9621,4923.50439
0,0,0,0,0,1,0,1,1,1,0,1,107.4958,4279.718136
0,0,0,0,0,0,0,0,0,1,0,1,114.9728,5635.888386
0,0,0,1,1,1,0,0,0,1,1,0,212.6228,6746.166459
0,0,0,1,1,1,0,1,0,1,0,1,177.6508,6319.297112
0,0,1,0,0,1,0,0,0,0,1,1,114.9838,4810.255665
0,0,1,1,1,1,1,1,1,0,0,1,232.6707,5528.483995
0,0,0,0,0,1,0,0,0,0,0,1,79.97886,4411.074803
0,0,0,0,1,1,0,0,1,0,1,1,149.9845,6101.954062
0,0,1,1,1,1,0,0,1,1,0,0,215.1591,5910.719593
0,0,0,0,0,0,1,0,0,0,0,1,124.9607,5988.164218
0,1,1,1,0,1,1,1,0,0,0,1,149.9776,4815.434176
0,1,1,0,0,1,0,0,0,0,1,1,114.9838,4910.178894
0,1,0,0,0,1,0,0,0,0,1,1,114.9509,5216.869795
0,1,1,1,0,1,1,0,0,0,0,1,162.4538,4506.056002
0,0,0,1,0,1,0,1,0,0,0,1,104.9629,4828.23036
0,0,1,0,0,0,1,0,1,0,0,0,149.9928,6060.021953
0,0,0,1,0,1,1,0,0,0,0,0,137.4684,5954.517973
0,1,1,0,1,0,0,1,0,0,1,1,149.9707,3898.98615
0,0,1,0,0,1,1,0,0,0,0,1,157.4698,4551.763964
0,0,0,0,0,1,0,0,0,0,1,0,134.9509,4796.917237
1,0,0,1,1,1,0,0,0,1,1,1,212.6228,6305.881041
0,1,0,0,1,0,1,1,0,1,0,1,162.4653,6771.506746
0,0,0,0,0,1,0,0,0,1,0,1,114.9728,5931.909999
0,0,1,0,1,1,0,1,1,0,1,0,194.9699,4707.7319
0,0,0,1,1,1,1,0,1,1,1,0,277.6513,6413.546906
0,0,0,0,1,1,1,1,0,0,1,1,182.4433,5281.851852
0,0,0,0,1,1,0,0,0,1,1,1,172.4555,4284.947558
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,5581.379706
0,0,0,0,0,1,0,1,0,0,1,1,134.9509,5744.210121
0,0,0,1,0,1,0,0,1,1,0,0,132.4798,6605.569716
0,0,0,0,0,0,1,0,0,0,0,1,112.4844,5769.255809
0,0,0,1,0,1,0,0,0,0,0,0,117.4392,4762.552792
0,0,1,1,0,1,1,0,0,0,0,1,149.9776,5679.986847
0,0,1,0,1,1,1,1,1,0,1,0,227.4754,5684.35373
1,0,1,1,1,1,0,0,0,0,1,1,222.6143,4723.125316
0,0,1,1,1,1,0,0,0,0,0,1,200.1185,6661.40216
0,0,0,0,1,1,0,1,0,1,1,1,172.4555,5967.054532
0,0,0,0,0,1,0,1,0,0,1,0,134.9509,5046.281771
0,0,1,0,1,1,0,0,1,1,1,1,197.4876,5993.021537
0,0,1,0,0,1,1,0,0,1,1,0,182.4833,5764.291132
0,1,0,1,1,1,1,1,0,0,1,1,230.1344,5470.490324
0,0,0,1,0,1,0,0,1,0,0,0,149.9621,5542.688477
0,0,1,1,1,1,0,1,1,0,0,1,232.6415,6160.398795
0,1,1,1,1,1,0,1,1,1,0,0,202.6829,5952.590424
0,1,1,1,1,1,1,0,0,1,0,1,222.6654,4677.936927
1,1,0,1,1,1,1,1,1,0,1,1,275.1336,4913.037126
0,1,0,0,1,1,0,0,0,0,0,0,114.9658,4939.508383
0,0,0,1,0,1,0,0,1,0,1,0,172.4579,6319.032596
0,1,1,0,0,1,0,0,1,0,0,0,105.011,5517.467178
0,0,1,0,0,1,0,0,0,1,0,1,107.482,4556.968246
0,0,0,0,0,1,1,0,0,0,0,0,124.9607,4427.447401
1,0,0,1,1,1,1,0,1,0,1,1,242.6573,3888.542928
0,0,0,0,0,1,0,1,1,0,0,1,104.9781,6191.373013
0,0,0,1,0,1,1,0,0,0,1,1,192.4404,5560.7204
0,0,1,0,1,1,0,0,0,1,0,0,142.4689,5746.454782
0,0,0,1,1,1,0,1,1,1,1,0,245.1457,6447.175354
0,0,0,0,0,1,1,1,0,0,0,1,124.9607,5310.301812
1,0,1,1,1,1,1,0,1,0,0,1,245.147,6115.579407
0,0,1,0,1,1,0,0,0,0,1,1,182.447,6269.306466
0,0,0,0,1,1,0,0,1,1,0,0,162.4827,3869.872224
0,0,0,1,1,1,1,0,0,0,1,1,242.6106,6772.978906
0,0,0,1,0,1,0,0,1,0,1,1,172.4579,5727.232268
0,0,0,0,0,0,0,1,0,1,0,0,94.97283,5530.990602
0,0,0,0,1,1,1,0,1,0,0,1,172.4705,6520.292051
0,0,0,0,0,0,0,0,0,1,0,0,114.9728,4840.964036
0,0,0,1,0,1,1,0,0,1,0,1,172.4624,6008.369934
0,0,0,0,0,1,0,1,0,1,0,0,82.49655,5598.408561
0,1,1,0,0,1,1,0,0,0,0,1,157.4698,5268.611353
1,0,0,1,1,1,1,1,0,0,0,0,220.1149,6246.864694
0,0,1,1,1,1,1,0,0,1,0,1,255.1417,4942.653192
0,0,0,0,1,1,1,0,0,1,0,0,162.4653,5994.735404
0,0,0,0,0,1,1,0,0,1,0,0,127.4783,5874.668217
0,0,1,1,0,0,1,0,1,0,0,0,194.9768,5214.429658
1,1,1,1,1,1,1,0,1,0,0,1,265.147,4794.822207
0,1,0,1,1,1,0,0,0,1,0,1,177.6508,6246.264685
0,0,1,0,0,1,1,0,0,0,1,1,179.9656,4243.622875
0,0,1,1,1,1,1,0,0,1,1,1,277.6375,5991.45754
0,0,0,0,0,1,0,1,0,0,0,0,92.45514,4611.303594
0,0,1,0,0,1,0,1,0,1,1,1,129.9778,6251.354682
0,0,0,1,0,1,1,0,0,1,1,0,194.9581,6308.688863
0,0,1,1,0,1,0,0,1,1,1,1,167.4847,6356.486114
0,0,0,0,0,1,0,0,1,1,1,1,117.5152,4756.034607
0,0,0,0,0,1,1,0,0,1,0,1,115.0021,5481.191737
0,0,1,0,0,1,1,1,0,1,1,1,182.4833,4826.319401
1,0,0,1,1,1,0,0,1,0,1,1,222.6281,6223.9084
0,0,1,1,1,1,1,0,0,0,0,1,220.1478,6284.162335
0,0,0,0,0,1,1,1,0,1,0,1,147.4783,3951.955674
0,0,0,0,0,1,1,1,0,1,1,0,137.4978,5345.910452
0,0,0,0,0,1,1,0,1,0,0,0,125.0073,5280.455768
0,1,0,1,0,1,0,1,1,0,0,1,149.9621,6000.793836
0,1,1,0,1,1,0,1,1,1,0,0,154.9919,5770.387227
0,1,1,1,0,1,0,0,1,0,1,1,164.967,6623.719418
0,0,0,1,1,1,0,1,0,0,0,1,187.6094,6768.348896
1,1,0,0,1,1,1,1,1,0,1,1,182.49,5321.727773
0,0,1,0,0,1,1,0,0,0,0,0,157.4698,3868.983397
0,1,0,1,0,1,1,1,0,0,0,1,149.9447,5187.833012
0,0,0,0,0,1,0,0,0,1,1,0,137.4686,3145.639435
0,1,0,0,0,0,0,0,1,0,1,1,147.4738,4573.084997
0,0,1,0,0,1,0,0,0,0,0,1,124.9643,3596.735771
0,0,1,0,1,1,1,0,1,0,0,0,184.9797,5788.90717
1,1,0,1,1,1,1,0,1,0,0,0,220.1615,4086.565
0,0,0,0,1,1,1,0,1,1,0,1,174.9882,6540.061159
0,1,0,1,1,1,1,1,0,1,0,1,242.6326,6245.097339
0,0,0,1,1,1,0,0,1,0,0,0,220.1323,6052.322466
0,0,1,1,0,1,0,0,0,1,0,1,152.466,4051.99766
0,0,0,0,1,1,0,0,1,0,1,0,149.9845,5352.745495
0,0,1,0,1,1,0,1,0,1,0,1,162.4689,4489.316917
0,0,0,0,0,1,1,0,1,1,0,0,140.0013,6515.441262
0,0,1,1,0,1,0,1,0,1,1,1,154.9618,6632.42053
0,0,1,0,0,1,1,0,1,1,1,0,162.5299,5580.693234
0,0,0,0,1,1,0,0,1,0,1,1,162.4608,5812.281035
0,0,1,0,1,0,0,0,0,1,0,0,129.9926,5832.81909
0,0,0,0,1,1,0,1,0,0,0,1,127.4421,4619.488116
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,5436.403424
0,1,0,1,0,1,1,0,0,0,1,0,192.4404,6225.879093
0,0,0,1,0,1,0,0,1,0,0,1,149.9621,5271.168703
0,0,1,1,0,0,1,0,0,0,0,0,182.4538,4460.120921
0,1,1,1,0,1,1,0,0,1,0,0,164.9715,6109.837555
0,1,0,0,0,1,0,0,0,0,0,1,112.4551,5392.197566
0,0,1,1,0,1,0,0,0,0,1,1,172.4441,4237.980107
1,0,1,0,1,1,1,1,0,1,1,1,197.4702,5869.727078
0,1,1,1,0,1,0,0,1,0,1,1,184.967,4178.995617
0,0,1,1,1,1,1,1,1,0,0,0,232.6707,6134.954553
0,0,0,1,1,1,0,0,0,0,0,0,175.1331,4778.015995
0,0,0,0,1,1,0,0,1,1,0,0,142.4827,5876.740785
0,0,1,0,0,0,1,0,1,0,1,1,192.4885,6243.997319
0,0,1,1,0,1,1,0,1,0,0,0,174.9768,6004.110633
0,0,0,1,0,1,0,1,1,0,1,1,172.4579,5685.67988
0,0,1,1,1,1,0,0,0,0,0,1,220.1185,6008.789959
0,0,0,1,1,0,0,1,0,0,1,1,210.1051,5048.197523
0,0,1,0,1,1,1,1,1,1,0,1,207.4974,5141.242839
1,0,0,1,1,1,1,0,1,0,0,1,232.6378,6377.789045
1,0,1,1,1,1,0,0,0,1,1,1,225.132,4444.680517
0,0,0,0,0,1,0,0,0,0,1,1,134.9509,4195.472287
0,0,0,0,0,1,1,0,0,0,0,0,144.9607,4638.39887
