Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,const
0,1,0,0,1,1,0,1,0,0,1,149.9928,711.8524934,1
0,1,0,0,1,0,0,0,1,1,0,129.977753,2010.958936,1
0,0,1,1,1,0,0,0,0,1,0,210.1051,5027.584509,1
0,1,0,0,1,0,1,0,0,0,0,124.9643,5796.999774,1
0,1,0,0,1,1,0,0,0,0,0,157.4698,5757.088887,1
1,1,1,1,1,1,0,1,0,1,0,267.6427,1990.707874,1
0,0,1,0,1,0,0,1,0,1,1,172.457857,700.0569426,1
0,0,1,1,1,0,1,1,0,1,0,242.628057,961.4921994,1
0,0,1,0,1,0,0,0,0,0,0,104.9629,1628.215009,1
1,0,0,0,0,0,0,0,0,1,1,114.9509,6075.221267,1
0,0,0,0,1,1,0,0,0,1,0,167.456419,1142.427499,1
0,0,1,0,1,1,0,0,0,1,0,192.4404,2120.230349,1
0,0,1,1,0,0,0,1,1,0,1,190.1737,1140.769093,1
0,0,1,0,1,0,1,0,1,1,1,129.976324,822.3008694,1
0,0,1,0,0,1,1,1,0,1,1,204.963371,1262.007891,1
0,1,0,1,1,0,0,1,0,1,0,194.9699,1893.522906,1
0,1,0,1,1,1,0,0,1,1,0,217.470195,1243.779967,1
0,1,0,0,1,1,0,1,0,0,1,137.5165,4787.756156,1
1,0,0,1,1,0,1,1,1,1,1,184.978458,1234.044483,1
0,0,0,0,1,0,0,1,1,1,0,149.9915,5073.83646,1
1,0,1,0,1,0,0,1,0,0,0,129.9621,4316.919681,1
0,0,1,1,1,0,0,1,0,0,0,200.132293,2271.84102,1
0,0,0,1,1,1,1,1,0,0,1,159.9942,5690.994186,1
0,0,0,1,1,1,0,1,0,0,1,192.4705,821.0926195,1
0,0,1,0,1,0,0,0,1,0,1,119.9568,1189.261161,1
0,0,0,0,1,1,0,1,0,1,1,159.9794,6105.282771,1
0,1,1,0,0,0,0,1,1,1,0,167.484705,1828.057047,1
0,0,0,1,1,1,0,1,0,0,1,192.4705,6458.177025,1
0,0,0,1,0,0,0,1,0,1,1,162.4608,6185.878482,1
0,1,0,1,1,1,0,0,1,1,0,184.9939,4338.467486,1
0,0,0,1,1,0,1,0,0,1,0,137.4616,1099.38854,1
0,0,1,1,1,1,0,0,0,1,1,262.6106,1924.414895,1
0,0,0,0,1,0,1,1,1,0,1,107.4958,688.0396207,1
0,0,1,0,1,1,0,1,1,0,1,152.509,1599.244733,1
0,0,0,0,1,0,0,0,0,0,1,79.97886,5389.491157,1
0,0,0,0,1,0,1,0,0,1,1,102.474625,752.7262389,1
0,0,0,1,1,0,1,1,0,1,0,182.4608,5696.625474,1
1,0,1,1,1,0,0,1,1,1,0,212.669463,2504.245348,1
0,0,1,0,1,0,0,1,0,0,0,149.962093,939.1433243,1
0,1,0,0,1,0,0,0,1,0,1,127.482,5753.259075,1
1,0,0,0,0,0,0,1,0,0,1,104.9781,6058.836085,1
0,0,1,1,1,1,1,1,1,0,1,255.155493,1084.371719,1
0,0,0,0,1,0,0,0,0,1,0,102.4746,5083.099357,1
1,0,1,0,1,0,0,1,1,1,0,154.9755,2007.430866,1
0,0,1,1,1,1,0,0,0,1,0,230.1344,860.7975297,1
0,0,1,1,1,1,0,0,0,1,1,242.6106,4772.225208,1
0,1,1,1,1,0,1,1,0,1,1,235.1372,1374.762505,1
0,1,0,0,0,1,0,1,0,1,1,192.4885,5021.065195,1
0,0,1,1,1,0,0,0,1,1,1,212.6228,2397.112902,1
0,1,1,0,1,0,0,0,0,0,1,149.9483,4444.639718,1
0,0,1,0,1,0,0,1,0,0,1,117.4858,4022.432118,1
1,1,1,1,1,1,1,0,0,1,0,275.119794,775.7502457,1
0,0,0,0,0,0,0,1,0,1,0,114.9976,5316.712002,1
0,1,1,1,1,1,1,1,1,0,1,247.664655,1467.981883,1
0,0,0,1,1,1,0,1,0,0,1,172.470522,1178.564131,1
1,0,1,0,1,1,0,1,0,0,0,149.991327,655.3814577,1
0,1,1,0,1,0,0,0,1,0,0,119.9897,4641.841664,1
1,0,1,1,1,0,0,1,0,1,1,222.628057,1772.090821,1
0,1,0,1,1,0,0,1,0,0,1,152.4742,1253.931577,1
0,0,1,1,1,0,0,0,0,0,0,207.609354,1323.028419,1
1,1,1,1,1,0,0,1,1,0,0,235.1591,6532.437967,1
1,1,0,0,1,1,0,1,0,0,1,137.5165,3928.936853,1
0,1,0,1,1,0,0,0,1,1,0,152.4884,1039.380833,1
0,0,0,1,1,0,1,0,0,0,1,147.442069,1708.75722,1
0,1,0,0,1,0,1,0,1,1,0,149.9778,722.8952824,1
0,0,1,0,1,1,0,1,1,1,0,187.4811,2255.363032,1
0,0,1,1,1,1,0,1,0,0,0,232.6378,6735.268525,1
0,1,1,0,1,0,1,1,1,0,1,144.9889,6754.410408,1
0,0,0,0,1,0,0,0,0,1,1,114.9509,6385.814454,1
0,0,1,0,1,1,1,0,0,1,1,159.9642,6339.798083,1
0,0,0,0,1,0,0,0,1,1,1,117.4686,4522.635377,1
0,0,0,1,1,1,1,0,0,0,1,147.4713,1735.70733,1
0,0,1,1,1,1,1,1,0,0,0,232.6378,5088.789141,1
0,1,0,1,1,1,0,1,0,1,1,227.4754,694.2731917,1
0,1,1,1,1,0,0,0,1,1,1,225.132,5385.589638,1
0,0,0,1,1,1,0,1,1,0,0,162.5119,5190.911924,1
0,0,1,1,0,1,0,1,1,1,0,277.6513,1757.837077,1
0,0,1,1,1,1,1,1,0,1,1,275.1336,1418.914101,1
0,0,0,0,1,1,0,0,0,1,1,167.4564,5064.686588,1
0,0,1,0,1,0,0,0,0,1,1,139.9349,6024.715109,1
0,0,0,0,0,1,0,1,0,1,0,159.9794,2095.117873,1
0,0,1,1,1,1,1,1,0,0,0,252.6378,6121.363135,1
0,0,0,0,1,0,0,0,1,1,0,137.4686,4865.052135,1
0,0,0,1,1,0,1,0,1,1,0,139.979239,525.3069851,1
0,1,1,1,1,1,0,0,0,1,1,275.1198,1687.100467,1
0,0,1,0,1,0,1,1,0,1,1,172.4579,6333.556571,1
0,1,0,1,1,1,0,1,0,1,1,227.4754,856.9298283,1
0,0,0,1,1,1,1,1,0,1,1,194.9663,5735.231545,1
1,0,1,0,1,0,0,1,0,0,1,117.4858,4185.014737,1
0,1,1,0,1,0,0,1,0,1,0,184.967,6234.682273,1
1,0,0,1,1,0,0,1,1,1,0,152.5022,5932.384715,1
0,0,0,1,0,1,0,0,0,0,0,179.9476,1372.679029,1
0,1,1,0,1,1,1,1,1,1,0,219.9902,4582.182243,1
0,0,0,1,1,0,0,1,0,0,1,159.965008,637.9068136,1
0,0,0,1,1,1,1,1,0,0,1,159.9942,5515.361269,1
0,0,1,0,1,1,1,0,1,0,1,172.4624,387.3140839,1
1,0,0,0,0,1,0,1,0,0,1,137.4836,768.6735365,1
0,0,0,0,1,1,0,1,0,1,1,147.5031,1149.144476,1
0,0,0,1,1,0,1,0,1,0,1,117.4835,822.5599233,1
0,1,1,1,1,0,1,1,0,0,1,232.641455,1561.283799,1
0,0,1,1,1,1,1,0,1,0,1,222.6326,6618.320348,1
0,0,0,1,0,1,0,0,0,0,1,179.9476,1528.122932,1
0,1,0,1,1,0,0,1,1,0,1,142.515576,457.8089454,1
0,0,1,1,0,1,1,0,1,1,1,232.652,6745.439598,1
0,0,0,1,0,0,1,0,0,1,1,149.9378,5794.255165,1
0,0,1,1,1,0,0,1,0,0,1,220.1323,6509.69336,1
0,0,1,1,1,0,1,0,1,0,1,190.127,6246.190895,1
0,0,0,1,1,0,1,0,1,1,0,172.4555,5273.813487,1
0,0,1,1,1,0,1,0,0,0,1,187.6094,6310.455935,1
0,1,0,0,1,1,0,0,0,1,0,159.9656,884.8222735,1
0,0,0,1,1,1,1,1,0,0,0,172.4705,4152.530591,1
0,1,0,1,1,0,1,1,1,1,1,177.4876,6185.198141,1
1,0,1,1,0,0,0,1,0,0,0,220.132293,939.8765686,1
0,0,1,0,1,0,1,1,0,0,1,149.9621,561.8079362,1
0,0,1,1,1,0,1,1,0,0,1,220.132293,1719.173387,1
0,0,1,0,1,1,0,1,0,0,1,182.4676,1884.134154,1
0,0,0,1,1,0,0,0,0,0,1,127.4421,5942.500538,1
0,0,1,1,1,0,1,1,1,1,0,245.145743,2188.672399,1
0,1,0,0,1,1,1,0,0,0,0,157.4698,5209.85908,1
1,1,0,0,1,1,0,0,0,1,0,147.4893,4533.343418,1
1,0,0,1,1,0,0,1,0,0,1,159.965,514.9287886,1
0,0,1,0,1,0,0,1,1,0,0,132.4798,5830.300597,1
0,0,1,1,0,1,0,0,0,0,0,240.114868,1930.538667,1
0,1,1,1,1,1,0,0,0,1,1,275.1198,6012.531259,1
0,0,0,1,1,0,0,1,1,1,0,164.9785,6916.339606,1
0,1,1,0,1,1,0,1,1,1,1,219.9902,5464.935804,1
1,1,0,0,1,0,0,0,0,1,1,127.4601,6076.159311,1
0,1,1,0,1,1,0,1,0,0,1,194.9768,4183.048936,1
0,1,1,1,1,0,1,0,1,1,1,245.132,5497.902793,1
0,0,1,0,1,1,0,0,0,0,0,149.9447,2160.951234,1
0,1,0,1,1,0,0,0,1,1,0,184.9647,1907.20649,1
0,1,0,0,1,0,0,1,0,0,1,117.4872,6437.775218,1
0,1,1,1,0,0,0,0,1,1,0,212.6557,6406.743794,1
0,0,0,0,1,1,1,1,0,1,1,179.9794,1939.097667,1
0,1,0,1,1,0,1,1,0,0,1,172.4742,598.858359,1
0,0,0,1,1,1,0,1,1,0,1,174.9882,1170.139527,1
0,0,0,1,1,0,0,1,1,0,0,142.4827,4945.75643,1
0,0,0,1,1,0,0,0,0,0,1,114.965789,1737.043258,1
0,0,1,0,1,0,0,0,0,0,0,137.439154,1950.886897,1
0,0,1,1,1,1,0,1,1,1,0,257.6513,6273.993497,1
0,0,0,1,1,0,0,1,1,1,0,152.502178,1185.69317,1
0,1,1,0,1,1,1,1,0,0,1,174.9768,1419.012995,1
1,0,1,1,1,0,0,0,1,0,1,210.127,5975.890408,1
0,0,1,0,1,0,0,0,0,1,0,139.9349,5022.316317,1
0,0,0,1,1,1,1,0,0,0,1,179.9476,3354.624637,1
0,1,0,1,1,1,0,1,0,0,1,204.9797,4373.931443,1
0,1,1,1,1,1,0,1,1,0,1,247.6647,5418.636172,1
0,0,1,0,1,0,0,0,0,0,1,137.4392,487.4290639,1
0,1,0,0,1,1,1,0,0,0,0,137.469817,1623.045026,1
0,0,1,0,1,1,1,0,1,0,0,172.462354,2113.850791,1
0,0,0,1,1,0,0,0,0,1,0,137.461553,992.3896521,1
0,0,0,1,1,1,0,0,0,0,0,159.9476,4652.920592,1
0,1,1,0,1,0,0,1,1,0,1,164.9889,5947.364442,1
0,0,0,0,1,1,0,1,0,1,1,159.9794,5658.119795,1
1,0,0,1,1,0,0,0,0,0,0,147.4421,645.1544646,1
0,0,0,0,1,1,0,1,1,0,1,160.0013,5899.878533,1
1,0,1,1,1,0,0,1,1,1,1,225.1457,7138.308718,1
0,0,1,1,1,1,0,0,0,0,1,220.1149,2310.814138,1
0,0,1,0,1,0,0,1,0,1,1,172.4579,1097.624148,1
0,0,1,1,1,0,0,1,0,0,0,187.656,6023.656633,1
0,0,0,0,1,0,1,1,0,0,0,92.5018,1294.950837,1
0,1,1,0,0,0,1,0,1,0,0,132.466002,1579.887065,1
1,1,0,1,1,0,0,0,0,1,1,149.9707,5665.576718,1
0,0,1,0,1,1,0,0,0,0,0,149.9447,3822.54562,1
0,1,1,1,1,0,0,1,0,0,1,200.165175,2692.885423,1
0,0,1,1,1,0,0,0,1,0,0,177.6508,5451.095048,1
0,0,1,0,1,0,1,1,1,1,0,174.9755,6343.939228,1
0,1,1,0,1,1,1,1,1,1,1,219.9902,5431.357184,1
0,0,0,0,1,1,0,0,1,0,1,147.4783,1026.949787,1
0,0,0,0,1,0,0,0,0,0,1,112.4551,5802.742727,1
0,0,1,0,1,0,1,1,0,0,1,129.9621,1060.077964,1
0,0,0,0,1,0,0,0,0,1,1,114.9509,5259.782716,1
1,1,1,1,0,1,1,0,1,1,1,257.6375,1944.472438,1
1,0,0,0,1,1,0,1,0,1,1,179.9794,1407.673878,1
0,1,0,1,1,1,1,1,0,0,0,184.9797,5741.788806,1
0,1,0,0,1,1,0,1,0,1,0,160.0122,5566.008454,1
1,1,1,0,1,0,0,1,0,1,1,164.967,6623.719418,1
0,0,0,0,1,0,0,1,0,0,0,124.9781,4946.826952,1
0,0,1,1,1,1,0,0,1,0,0,222.6326,6915.693645,1
0,1,1,1,1,1,0,0,0,1,0,275.119794,995.4220744,1
0,1,1,0,1,1,0,0,0,1,1,204.9496,892.5015342,1
0,0,0,0,1,1,0,1,0,0,1,157.4836,4133.654101,1
1,0,0,0,1,0,0,1,1,1,1,149.99153,874.1933216,1
0,0,0,1,1,0,0,1,1,1,1,164.9785,6274.202037,1
0,0,1,0,1,1,0,1,0,0,1,182.4676,5499.021787,1
0,1,0,0,1,0,0,1,0,1,0,159.983,4399.187338,1
0,0,1,0,1,0,0,1,0,0,0,129.9621,5276.996281,1
0,0,0,1,1,0,0,1,0,1,1,182.4608,4447.513551,1
0,1,0,0,1,0,1,0,1,0,0,127.482,1064.163449,1
0,1,0,0,1,1,0,0,0,0,1,124.993537,396.4162432,1
0,0,0,1,1,1,0,0,1,0,1,162.4653,1097.407168,1
0,0,1,1,1,1,0,0,1,0,1,242.6326,6254.922893,1
0,1,1,0,0,0,0,1,0,1,1,184.967,5045.986552,1
0,1,1,1,1,0,0,0,0,1,0,222.6143,6877.221038,1
1,0,1,0,1,1,0,0,0,0,1,137.4684,1600.603183,1
0,1,0,1,1,0,1,1,1,0,0,154.991856,1640.244176,1
0,1,0,0,1,0,0,0,1,0,1,107.482,4616.664022,1
0,0,1,0,1,0,0,0,0,0,1,117.4392,6121.797944,1
0,1,0,0,1,1,0,1,0,1,0,160.0122,5298.561299,1
1,0,1,1,1,0,0,0,0,0,0,207.6094,6386.697896,1
0,0,1,0,1,0,1,0,0,1,1,139.9349,1078.567268,1
0,1,0,1,0,0,1,1,0,0,1,172.47417,2095.858312,1
0,0,0,1,1,0,0,0,0,1,1,169.9378,3653.559021,1
0,0,1,0,1,0,1,1,1,0,1,132.4798,1421.45141,1
0,1,0,1,1,0,0,0,0,0,0,139.9512,4528.256454,1
0,1,1,1,1,0,1,0,0,1,1,210.138,724.7803356,1
1,0,1,0,0,0,0,1,0,0,0,117.4858,5746.58453,1
0,0,1,0,1,0,1,1,0,1,0,139.9816,5864.39928,1
0,0,1,1,1,0,0,1,0,0,1,200.132293,1751.848426,1
0,0,1,0,1,0,0,0,0,1,1,159.9349,1215.994181,1
0,0,1,0,1,0,0,0,1,0,0,119.95684,1456.887443,1
0,0,0,0,1,1,0,0,0,0,0,144.9607,4088.428701,1
0,1,0,1,1,1,0,0,0,0,0,172.4567,946.9600501,1
0,1,0,1,1,0,1,0,0,1,1,162.447,6021.120111,1
0,0,0,1,1,0,0,1,0,0,0,159.965,1039.286045,1
0,1,0,0,1,0,0,0,1,0,0,127.482,6002.2228,1
0,0,1,1,1,0,1,0,0,0,0,187.6094,2595.464531,1
0,1,0,1,1,1,0,1,0,1,1,207.475448,971.697137,1
0,0,1,0,1,1,1,1,0,0,0,162.4676,2615.647724,1
0,0,0,0,1,1,0,0,1,0,1,147.478341,1995.346628,1
0,0,1,0,1,1,0,0,1,1,1,174.9581,1549.953908,1
0,0,1,0,1,1,0,0,0,0,1,149.9447,5980.037893,1
0,0,1,1,1,1,0,0,0,0,0,207.6386,5122.454947,1
0,0,0,1,1,0,1,0,0,0,1,114.9658,944.6665184,1
0,1,0,0,1,1,0,1,0,0,1,137.516476,665.4740915,1
0,1,1,1,1,0,0,1,0,1,0,235.1372,1450.54664,1
0,1,1,0,1,0,1,0,0,1,1,172.44408,1935.621118,1
0,0,1,1,1,0,0,1,0,1,1,210.1518,4291.029972,1
0,1,1,1,1,0,0,0,0,0,0,187.6422,5709.211479,1
0,0,0,1,1,0,0,0,1,0,1,117.4835,5552.848067,1
1,0,0,0,1,1,0,0,0,0,1,144.9607,3503.174329,1
0,0,1,1,1,0,1,1,0,1,0,222.6281,3365.186813,1
0,0,0,0,1,0,1,0,0,0,1,92.45514,6058.310861,1
0,0,1,0,1,0,1,0,0,0,1,137.4392,5248.831273,1
1,0,1,1,1,0,0,0,1,0,1,190.127,4499.020965,1
0,0,0,1,1,1,0,0,0,1,0,169.9671,5597.695081,1
1,0,0,0,1,1,1,0,0,1,0,134.980139,548.9193645,1
1,0,1,1,1,0,1,0,1,1,1,232.6228,6372.288678,1
0,0,1,0,1,0,0,0,1,0,1,119.9568,4822.96735,1
1,0,0,1,1,0,1,0,0,1,0,169.9378,5595.201151,1
1,1,1,0,1,0,1,1,0,0,0,142.471255,985.5778302,1
0,0,1,1,1,0,0,1,0,1,0,242.6281,5500.343313,1
0,0,0,1,1,0,0,1,1,1,1,184.978458,900.3977089,1
0,0,0,0,1,0,1,0,0,0,0,92.45514,5681.838688,1
0,1,1,1,1,0,1,0,0,0,1,200.118516,1072.481938,1
1,1,0,1,1,0,1,0,0,1,0,182.446995,942.5247889,1
0,0,1,0,1,1,0,1,0,1,0,204.963371,826.3438621,1
0,0,1,1,1,1,1,1,0,0,0,220.1615,5933.314519,1
0,1,1,0,1,0,0,1,0,1,0,184.967,5655.455765,1
0,0,0,0,1,1,0,1,1,1,1,162.497,5649.03958,1
0,0,1,1,1,1,0,0,0,1,1,242.6106,6772.978906,1
1,1,0,1,1,0,1,0,0,1,0,149.9707,427.8088852,1
0,0,0,1,1,1,0,0,0,1,1,202.443347,1204.39272,1
0,0,1,1,1,1,0,0,0,0,1,207.6386,1071.748463,1
0,0,1,1,1,0,0,0,0,1,1,197.6288,1274.638992,1
0,1,1,1,1,1,1,1,0,0,0,245.147,1187.8922,1
0,0,1,0,1,0,1,1,0,1,0,172.457857,1973.393367,1
1,0,0,1,1,1,1,0,1,1,1,204.961,570.9128348,1
0,1,0,1,1,1,0,1,0,0,1,184.9797,1977.058574,1
0,1,1,1,1,0,0,1,1,0,1,235.1591,763.5474617,1
1,1,0,1,1,0,1,1,1,0,0,154.991856,1226.543716,1
0,0,1,1,1,1,1,1,0,0,1,232.6378,4718.201931,1
0,0,1,1,1,1,0,0,1,1,0,245.1283,6196.784339,1
0,0,1,0,1,0,0,1,0,1,0,172.4579,5454.636911,1
0,1,0,1,0,0,0,0,0,1,0,149.9707,1139.673714,1
0,0,1,1,1,1,0,1,1,1,1,277.6513,6705.630348,1
0,1,0,1,1,0,1,1,0,0,1,139.99789,730.1829735,1
0,1,1,0,1,0,0,1,1,0,0,144.9889,5308.935137,1
0,0,0,1,1,1,0,0,0,1,0,182.4433,6196.420115,1
1,1,1,1,1,0,1,1,0,0,0,212.6415,5894.022001,1
0,0,1,0,1,1,1,1,0,1,0,204.9634,6188.586368,1
0,0,0,1,1,1,1,0,0,0,1,179.9476,4037.157006,1
0,0,1,0,1,1,0,0,0,1,0,159.9642,6296.620487,1
0,1,0,0,1,1,0,0,0,1,1,159.965581,1216.35272,1
0,1,1,0,1,1,1,1,0,0,1,174.9768,1965.462483,1
0,0,1,1,0,0,0,1,1,0,1,202.65,6427.889022,1
1,0,1,0,1,1,0,0,0,0,1,149.9447,6228.700498,1
1,0,1,1,1,1,0,1,0,1,0,242.657291,2072.561109,1
0,0,0,1,1,0,0,1,1,0,0,162.482694,504.8041713,1
0,0,0,1,1,1,0,0,1,1,0,204.961,5067.409908,1
0,0,0,1,1,1,1,0,1,0,0,149.989,1756.414097,1
0,0,0,1,1,0,0,0,0,1,1,169.9378,510.6595626,1
0,1,0,1,0,1,0,1,0,0,1,204.979684,973.4512833,1
0,0,0,1,1,1,0,0,1,0,0,162.4653,6607.644904,1
0,0,0,0,1,1,0,1,0,0,1,157.4836,4720.413829,1
0,0,0,0,0,0,0,1,0,0,1,124.97808,390.381346,1
0,0,1,0,1,0,1,0,1,0,0,139.9568,5380.823835,1
0,0,1,1,1,1,0,0,1,1,1,245.1283,5974.298824,1
0,0,0,1,1,0,1,1,1,0,1,142.4827,1874.033411,1
0,0,0,1,1,0,1,1,0,0,0,159.965,5161.84319,1
0,0,1,1,1,0,0,0,0,0,1,187.6094,5959.251896,1
0,1,1,0,1,0,1,1,0,1,0,184.967,1594.517874,1
0,0,1,0,1,0,1,1,0,1,1,139.9816,713.5720629,1
1,0,0,0,1,0,0,1,1,1,1,117.5152,4181.676431,1
0,1,0,0,1,1,0,0,0,1,1,179.965581,2267.242164,1
0,0,0,1,1,0,1,0,0,0,1,127.4421,744.427424,1
0,0,0,1,1,1,0,0,0,0,1,159.9476,5126.884955,1
0,1,0,0,1,0,0,0,0,1,1,127.4601,1735.029687,1
0,0,0,1,1,1,0,0,0,0,1,159.9476,5042.24777,1
1,1,0,1,1,0,0,0,0,1,1,182.446995,1544.501137,1
0,0,0,0,1,0,0,0,1,1,0,104.9923,4639.169217,1
0,0,0,0,1,1,1,0,1,0,0,147.4783,4695.581772,1
0,0,1,0,1,1,1,0,1,0,1,152.4624,1060.105051,1
0,1,1,1,1,1,0,1,1,0,1,267.664655,1319.229599,1
0,0,0,0,1,1,0,1,0,0,1,125.0073,783.5447103,1
0,0,0,0,1,0,0,0,0,0,1,112.4551,5009.242921,1
0,0,1,1,1,0,0,1,0,0,0,220.1323,1366.505082,1
0,0,0,1,1,0,0,1,0,0,1,159.965008,587.538153,1
0,0,1,0,1,1,0,1,1,0,0,164.9853,6195.495314,1
0,0,0,0,1,1,1,1,0,0,1,125.007314,525.3079814,1
0,0,1,0,1,1,0,0,0,0,0,169.9447,1707.991573,1
1,1,0,1,1,1,0,0,0,0,0,172.4567,1006.71226,1
0,0,1,0,0,0,1,1,1,1,1,174.9755,4642.465727,1
0,0,0,1,1,1,0,0,0,1,1,169.9671,4420.056022,1
0,1,0,1,1,0,0,1,0,0,1,139.9979,4622.680672,1
0,1,1,0,1,0,1,1,0,0,1,162.471255,1746.011415,1
0,0,1,1,1,0,1,1,0,0,1,200.1323,1432.922873,1
0,1,1,0,1,1,0,0,0,0,1,182.4538,2313.442726,1
0,1,0,1,1,0,1,1,0,1,1,162.4937,1294.33801,1
0,0,0,1,1,0,1,1,0,1,0,182.460772,717.3876564,1
0,0,0,0,1,0,0,1,1,0,0,127.4958,5680.56077,1
1,0,0,1,1,0,1,0,0,0,0,147.4421,1429.845787,1
1,1,1,1,1,0,1,0,0,1,1,210.138,6115.858738,1
0,0,1,0,1,0,0,0,1,0,0,107.4806,4633.252261,1
0,1,1,0,1,0,0,0,0,1,0,172.4441,3767.366577,1
0,0,1,1,1,1,1,0,1,0,1,210.1563,6135.261321,1
0,1,0,1,0,1,0,0,0,0,1,172.456745,1541.269223,1
0,0,1,0,0,1,0,1,0,0,1,182.4676,1204.76304,1
0,0,0,1,1,0,0,0,0,1,1,149.9378,1403.833391,1
0,0,1,1,1,1,1,1,0,0,1,220.161527,808.4305471,1
0,0,1,0,1,0,0,0,0,1,1,139.9349,5583.509795,1
0,0,1,0,1,1,0,0,0,1,0,192.4404,500.6893216,1
1,0,0,0,1,0,1,0,1,1,0,137.4686,6078.61865,1
0,1,0,0,1,1,0,0,1,0,1,139.987503,2649.830017,1
0,1,0,1,1,0,0,0,0,0,1,139.9512,2104.759302,1
0,0,0,0,1,0,0,1,1,0,1,127.4958,6202.049385,1
0,0,1,1,1,0,1,1,1,0,0,202.65,6515.886968,1
0,0,0,1,1,1,0,0,1,0,1,162.4653,6517.6079,1
0,0,1,0,1,1,1,0,0,1,1,192.4404,6003.545722,1
1,0,0,0,1,0,0,1,1,1,0,129.9915,6599.564823,1
1,0,1,0,1,1,0,1,0,0,1,182.467607,927.9297296,1
0,0,1,0,1,0,0,0,1,0,1,107.48056,302.3848209,1
1,1,0,1,0,0,0,0,0,1,0,149.9707,5278.976104,1
1,1,1,0,1,0,0,1,0,0,0,162.471255,1024.582571,1
0,0,0,0,1,1,0,1,1,0,1,140.0013,5220.997715,1
0,1,1,0,1,0,0,0,0,0,1,149.9483,5233.900981,1
1,0,0,0,1,0,0,0,0,1,1,134.950905,805.3931837,1
0,1,0,1,1,0,0,0,0,0,1,159.9512,4581.577784,1
0,0,1,1,1,1,0,1,0,0,1,252.637807,2190.259876,1
1,1,1,0,1,1,0,0,1,1,1,207.4673,568.2599017,1
0,0,1,0,1,0,0,0,1,0,1,107.4806,5359.319798,1
0,0,0,1,1,1,0,1,0,0,1,159.9942,867.3610228,1
0,1,0,0,1,0,1,1,0,0,0,137.4872,4676.604059,1
0,0,0,0,1,0,0,0,0,0,0,79.978861,418.6206885,1
0,0,0,0,1,0,1,1,0,0,1,124.9781,323.751566,1
0,0,1,1,0,1,1,0,1,1,0,245.1283,2519.749676,1
0,0,0,1,0,0,0,0,1,1,1,172.4555,761.9139877,1
0,0,0,1,1,0,0,1,0,1,0,182.4608,4271.125651,1
1,0,1,1,1,0,0,0,0,1,0,230.1051,6349.139653,1
0,1,0,0,1,0,1,0,1,1,0,149.9778,5645.047981,1
0,1,1,0,1,0,0,0,0,1,1,152.4441,5010.806069,1
0,0,1,1,1,0,0,0,0,0,0,175.1331,5675.888405,1
1,1,0,0,1,1,1,0,0,0,1,137.4698,6230.059428,1
0,0,0,1,1,0,0,1,0,0,0,159.965008,1522.289512,1
1,1,0,1,1,0,1,0,0,1,1,182.447,422.3998081,1
0,1,0,1,1,0,0,0,0,1,0,162.447,4434.823362,1
1,0,1,0,0,1,0,0,1,0,1,152.4624,4787.709945,1
0,0,0,1,1,0,0,1,0,1,1,162.4608,6789.002522,1
0,0,0,1,1,0,1,1,1,1,1,152.5022,6457.248707,1
0,1,1,0,1,0,0,1,0,1,0,164.967,5863.779578,1
0,1,0,1,1,0,0,0,0,0,1,159.9512,4567.371412,1
0,1,1,0,1,0,0,0,1,0,1,132.466,6543.110379,1
0,0,0,0,1,1,0,1,0,1,1,159.9794,1482.48061,1
0,0,0,0,1,1,0,1,1,0,0,160.00128,1324.200333,1
0,0,0,1,1,1,0,0,0,0,1,179.9476,5667.494149,1
0,1,1,1,1,0,1,0,1,1,1,212.6557,5445.472792,1
0,0,1,0,1,1,0,0,1,0,0,172.462354,758.0522649,1
0,0,1,1,0,1,0,1,0,0,1,220.1615,1745.25049,1
0,0,0,1,1,0,0,0,0,0,1,114.965789,386.0863102,1
0,0,0,0,1,1,1,0,1,0,1,147.478341,297.5330656,1
0,0,0,0,1,0,0,0,1,1,1,104.9923,5766.181037,1
0,0,1,1,1,1,0,0,0,0,1,240.1149,1113.10611,1
1,1,0,1,1,1,0,1,1,0,1,187.4974,1117.725477,1
0,0,0,1,1,0,0,0,1,0,0,117.4835,2291.020179,1
1,1,0,1,1,0,1,0,1,0,0,162.468917,715.3186358,1
0,1,1,0,1,0,0,1,1,1,1,167.4847,6356.486114,1
0,0,0,1,1,1,1,1,1,0,1,194.9882,1214.121186,1
0,0,0,1,1,0,0,1,0,0,0,159.965,843.9673513,1
0,0,0,1,0,1,0,0,1,1,1,184.961033,906.2735981,1
0,0,0,1,1,0,0,1,0,1,1,162.4608,6135.9085,1
0,0,0,0,1,1,1,0,0,0,1,144.9607,5719.69414,1
0,1,0,0,1,0,0,0,0,1,1,114.9838,4810.255665,1
0,0,0,0,1,0,0,0,1,0,1,114.9728,5593.200037,1
0,0,1,1,1,0,1,1,1,1,0,245.145743,1149.108155,1
0,0,0,0,1,1,0,0,0,0,1,112.484375,640.9334119,1
0,1,1,0,1,0,0,1,0,1,1,164.967,5871.888679,1
0,1,1,0,1,0,1,1,0,1,0,184.967,5948.856328,1
1,0,1,0,0,0,0,1,1,0,1,152.4798,5025.121526,1
